410003600        	 233.8021697698842	 19.71389029344454	 100.7575972539859	 0.02563521659456525	 0.001862066195361543	 0.01475105957994242
410003660        	 232.2605010127629	 19.60270225227193	 101.6354177390846	 0.02589199964888682	 0.001881541907445847	 0.01460775142598254
410003720        	 230.703357720841 	 19.49035695273918	 102.504592359612 	 0.02614980952137901	 0.001901105437660982	 0.0144620255619843
410003780        	 229.1306795793847	 19.37682451178517	 103.3650559543604	 0.02640866064268931	 0.001920754235235121	 0.01431384554687114
410003840        	 227.5423993663292	 19.26216349087058	 104.21659246281  	 0.02666856700963184	 0.001940485804155081	 0.0141631567046037
410003900        	 225.9384633515031	 19.14632474706839	 105.0590558651954	 0.02692954018972173	 0.001960302065792782	 0.01400993206050093
410003960        	 224.3187991940568	 19.0292763772171 	 105.8923517737755	 0.02719159604128001	 0.001980211278807234	 0.01385406076256613
410004020        	 222.6833476060742	 18.9110779589897 	 106.7161958021797	 0.02745474698756635	 0.002000209705053663	 0.0136955560260486
410004080        	 221.0320403512981	 18.79168470830989	 107.5305359575729	 0.02771900688772555	 0.002020300694691489	 0.01353428894926223
410004140        	 219.3648113501796	 18.67109465342155	 108.3350929723835	 0.02798438747987006	 0.002040486131906239	 0.01337028714404139
410004200        	 217.6815935230538	 18.54923387094422	 109.1298421256191	 0.02825090500912979	 0.00206076022692453	 0.01320340138601952
410004260        	 215.9823185278482	 18.42616661388844	 109.9144385643471	 0.02851857207926758	 0.002081136947452315	 0.01303367503956541
410004320        	 214.2669219352098	 18.30190616127104	 110.6888143822812	 0.02878740052646998	 0.002101611281738917	 0.01286091720652841
410004380        	 212.5353289976196	 18.17646968426792	 111.4527488568235	 0.02905740486663487	 0.002122174816432626	 0.01268519549255422
410004440        	 210.787470974367 	 18.04973836928904	 112.2060652797732	 0.02932859829712382	 0.002142847846029204	 0.01250632710046433
410004500        	 209.0232772859819	 17.92180504851648	 112.948586785156 	 0.02960099355131224	 0.002163606588056595	 0.01232433499485694
410004560        	 207.242674026582 	 17.79272003590157	 113.6800579053028	 0.02987460414193759	 0.002184490405537428	 0.01213912316408236
410004620        	 205.4455883472236	 17.66235717888507	 114.4003656305406	 0.0301494429297749	 0.002205459689782769	 0.01195060452816963
410004680        	 203.6319528562319	 17.53067603777507	 115.1091724678895	 0.0304255228167295	 0.00222653913309582	 0.01175872469044434
410004740        	 201.8016859456378	 17.39774320098594	 115.8063966951849	 0.03070285566385105	 0.002247731417878009	 0.01156341057887031
410004800        	 199.9547132244193	 17.26360834183771	 116.4916740347637	 0.03098145185804449	 0.00226901841667786	 0.01136457715332847
410004860        	 198.0909631586205	 17.12818504716363	 117.1649801648948	 0.03126132680909199	 0.002290411676880228	 0.01116209372072513
410004920        	 196.2103607354024	 16.99158264034928	 117.825824695851 	 0.03154249003222113	 0.002311931141670863	 0.01095599750783431
410004980        	 194.3128175280565	 16.8535638486526 	 118.4744232173869	 0.03182495255827827	 0.002333553250312943	 0.01074610061833215
410005040        	 192.3982734732618	 16.71431832250326	 119.1100232198376	 0.03210872731657027	 0.002355290117462321	 0.01053233862847941
410005100        	 190.4666314887806	 16.57378401921991	 119.7326514861117	 0.03239382373218547	 0.002377148428256449	 0.01031466335281017
410005160        	 188.5178275920698	 16.4319452915942 	 120.3420355109211	 0.03268024987676593	 0.002399110693866456	 0.0100929419832291
410005220        	 186.5517739668095	 16.28879531760948	 120.9380303114511	 0.03296801802779509	 0.002421195320086005	 0.009867116486891243
410005280        	 184.5683953824446	 16.1443812788397 	 121.5200917021414	 0.03325713449165119	 0.002443403363716926	 0.009637119310476942
410005340        	 182.5676026743608	 15.99858597028611	 122.0881299519344	 0.03354761048038951	 0.002465727971034022	 0.009402763516261512
410005400        	 180.5493286181105	 15.8515370172079 	 122.641956709119 	 0.03383945247218653	 0.002488173160138383	 0.009164033969800672
410005460        	 178.5134833016967	 15.70311414117988	 123.180998316017 	 0.0341326622567076	 0.002510739188386632	 0.008920752359361274
410005520        	 176.4599796523439	 15.55341434888272	 123.7052719565799	 0.03442725415621331	 0.002533427542111641	 0.0086729208082545
410005580        	 174.3887534977699	 15.40237507624262	 124.214340135273 	 0.0347232248964622	 0.002556238120648155	 0.008420428752807119
410005640        	 172.2997035105811	 15.24982142832958	 124.7078869427467	 0.0350205868561982	 0.002579184027445722	 0.008163103533936103
410005700        	 170.1927636635346	 15.09613834392725	 125.1857224307816	 0.03531933536929927	 0.002602245563627316	 0.007900892139801817
410005760        	 168.0678307554632	 14.94104826588781	 125.6472696513699	 0.03561947101624956	 0.002625440596978408	 0.007633736675066871
410005820        	 165.9248411721278	 14.78456387157155	 126.0924763805181	 0.03592100348245063	 0.002648775573796782	 0.007361494463467518
410005880        	 163.7637022899692	 14.62665995144481	 126.5206927209062	 0.03622392081079311	 0.002672228396583856	 0.007084138518264818
410005940        	 161.5843400926712	 14.46746277461268	 126.9319510714317	 0.03652822298598931	 0.002695807710731639	 0.006801564769151806
410006000        	 159.3866699001196	 14.30685857980479	 127.3256762719703	 0.03683390991262758	 0.00271952511198238	 0.006513795235220723
410006060        	 157.1706066891112	 14.14485349678158	 127.7012816552837	 0.03714096623627726	 0.002743368024664371	 0.006220551650210101
410006120        	 154.9360789805336	 13.98144758890288	 128.0589222308901	 0.03744938774624435	 0.002767355969494957	 0.00592219780809283
410006180        	 152.6829920331231	 13.81658971818498	 128.3977607025494	 0.03775916505308572	 0.002791480181465819	 0.005618521781107734
410006240        	 150.4112703225716	 13.6503887079083 	 128.7175349127774	 0.03807027729977927	 0.002815719510145036	 0.005309683539541056
410006300        	 148.1208564737173	 13.48279991068553	 129.0177669880122	 0.03838271425866483	 0.002840091287959031	 0.004995859080396866
410006360        	 145.811646030187 	 13.31377762402605	 129.298274963843 	 0.03869645586669811	 0.002864618083299965	 0.004677148218296324
410006420        	 143.4835853625811	 13.14329957392915	 129.558272926907 	 0.03901147417234016	 0.002889266665824875	 0.004354318869758676
410006480        	 141.1365877722712	 12.9714628789335 	 129.7974307200494	 0.03932774078791051	 0.00291405213643736	 0.004027591782410147
410006540        	 138.7705833987274	 12.79812347537984	 130.0153913794927	 0.03964523696857723	 0.002938966598329521	 0.003698531266198415
410006600        	 136.3855107854963	 12.62335472542008	 130.2116492483654	 0.03996390994469858	 0.002964003422007552	 0.003368249124194172
410006660        	 133.9812892062345	 12.44720827022643	 130.3857369965256	 0.04028373291068221	 0.002989194549916728	 0.003039426413221476
410006720        	 131.5578759282929	 12.26953201997266	 130.5368254686553	 0.04060466785681752	 0.003014507773187869	 0.002715354688263139
410006780        	 129.1151810903446	 12.09045215091827	 130.6645461251968	 0.04092664410248312	 0.003039946569959905	 0.002402461677389122
410006840        	 126.653163140878 	 11.90983237529765	 130.7685475951598	 0.04124961523944287	 0.003065500588811576	 0.002110808139079583
410006900        	 124.1717810687132	 11.72778773991657	 130.8480641026566	 0.04157350852003261	 0.003091188536497203	 0.001855514375151087
410006960        	 121.6709608922726	 11.54433623517206	 130.9025937400568	 0.04189828982971453	 0.003117003052097444	 0.001661450093561574
410007020        	 119.1506970384347	 11.35940876467999	 130.9314257052879	 0.04222383751816629	 0.003142917976138459	 0.00155947302843316
410007080        	 116.610900641743 	 11.17299206086355	 130.9342113676155	 0.04255007559394389	 0.00316896796395515	 0.001575732380118362
410007140        	 114.0515826902892	 10.98511878005163	 130.9098489193256	 0.04287692488083078	 0.003195130077852118	 0.001716586955445746
410007200        	 111.4726888504691	 10.79578339175959	 130.8579341737856	 0.04320425547126327	 0.003221392626541659	 0.001961576440361865
410007260        	 108.8742336888676	 10.60500974135849	 130.7777988995885	 0.04353198243036543	 0.003247726933071511	 0.00228529698797229
410007320        	 106.2561816955307	 10.41271302655132	 130.6686606026331	 0.04385994006321369	 0.003274216355030966	 0.002666342498201941
410007380        	 103.6185339950944	 10.21900572010131	 130.5297550884825	 0.0441880194528531	 0.003300725542957316	 0.003088828122169574
410007440        	 100.9613036403268	 10.02382237946069	 130.3603146442833	 0.04451602998653371	 0.003327375569722878	 0.003544417072953757
410007500        	 98.28453453819672	 9.827223496235046	 130.1596150495277	 0.04484381796061824	 0.003354070026952133	 0.004027090088997072
410007560        	 95.58826391163534	 9.629250105296277	 129.9269382592386	 0.04517118151668461	 0.003380806049425818	 0.00453326224866958
410007620        	 92.87249421261552	 9.429623707581932	 129.6610213600245	 0.04549791173472383	 0.003407628024627169	 0.005061281602426843
