	 1917288.7054512  	 1917278.866815958	 9377490520.912306	 -42377101115.75919	 117685588065.8242
	 -628012.073718243	 -628011.7166232958	 -349062531.2936299	 2059872187.867759	 -20622084401.97406
	 -11965772.88138576	 -11965776.29217014	 1600352266.322906	 -21283873582.50072	 -3266035237.687397
	 776.9751026783716	 776.9771739312749	 -458065.0648272383	 545853.967453416 	 -3214061.735673922
	 -71.36207281976822	 -71.36247051949837	 4481.759055411757	 193664.2347887165	 -372982.3597127911
	 417.7561264292642	 417.7561317569741	 514133.0447565921	 -4051531.055885204	 2741593.519984503
	 2567739.766661583	 2567836.184409599	 7980009045.11431 	 -79569362646.78609	 50788140148.89738
	 -685328.7841969716	 -685333.9063922985	 -107008548.6646538	 2581995726.591743	 -41504649647.15264
	 -11554684.47803195	 -11554665.69431806	 1776533736.024867	 -25632990601.76705	 2986792336.178112
	 752.5902272287357	 752.5866764585542	 -472357.580908444	 3439792.003256617	 -1432012.757612339
	 -64.32708062220729	 -64.32716363382913	 -1532.591663538772	 37107.08145243022	 1039012.20692922 
	 545.8984681270692	 545.9047245373758	 412354.994516795 	 -6783914.747556182	 -1946005.68792426
	 3194150.158991494	 3194170.03023279 	 4408519082.719494	 -47873107603.88264	 86427469673.55722
	 -736319.705258096	 -736320.372236043	 113879503.7003056	 2541952531.521799	 -9124564687.046339
	 -11031838.70360215	 -11031835.15935457	 1166933010.024776	 -16807656460.34571	 23825955276.28384
	 718.6310457767182	 718.6302382765873	 -325797.5490129454	 2789179.101985875	 -4130431.242839928
	 -56.06711877652918	 -56.06730549511358	 -10078.77274521691	 -43297.42394512401	 634102.7304996193
	 679.1869250184834	 679.1876499362884	 169619.5041461549	 -5072098.425814225	 -105897.7571669687
	 3787444.519756293	 3787472.018783692	 -725547228.383575	 72548780102.55655	 -13166518085.64246
	 -779886.9317786841	 -779886.8306247542	 149187529.3405147	 1604766290.90609 	 20432069726.99208
	 -10392118.12958929	 -10392109.87451715	 -504701720.5831961	 24225818979.74765	 -9528526302.820614
	 673.0839004235477	 673.0816440139826	 51415.79500821527	 -6168516.501313058	 -405278.5285371309
	 -46.30661547317214	 -46.30679982069809	 -7298.921938291948	 -234865.7394391804	 -217690.7359258935
	 819.0302805219748	 819.0312149981942	 -170541.8658076756	 2596602.797668146	 -7150032.379854282
	 4336499.440365363	 4336464.844582465	 -7162432569.604125	 23748179796.78566	 -46477705421.92368
	 -814646.284558534	 -814646.6725478607	 -108912314.190531	 -1812528854.203905	 29635483184.50065
	 -9629049.148691878	 -9629064.019557189	 -3598806943.7933 	 1367856877.451371	 -31058655716.7282
	 612.9918522169172	 612.9949785733328	 774620.8079448699	 -3930619.37047447	 912878.2314855885
	 -34.65063149168904	 -34.65067483125637	 29368.0663400212 	 251028.8449708808	 -203909.1633582297
	 967.0956572381601	 967.0923654999821	 -581500.5949670249	 -356112.4944153485	 -9602224.661492523
	 1                	 16.00584983791019	 -2551661131.533975	 21014890986.36671	 62422426194.0675 
	 1.2              	 -2.232731694633976	 -131972591.1260702	 2996605441.130637	 -31089681664.58936
	 -1.005828538565488e-05	 8.558500682113854	 -646785009.4709809	 4881735791.331855	 28586635376.62012
	 -2.113313405741085e-08	 -0.0005501831545709176	 217241.3376888875	 -5280808.345270136	 -7754285.834374776
	 1.929962915691116e-05	 -0.0008004991695566517	 9594.483520003399	 183241.2235397815	 816900.4907868069
	 -1.804515889091492e-06	 0.001758052301452206	 -35035.26430854555	 1302627.547006398	 7414720.472339803
	 -3.311722528553183e-06	 -787.6216849203516	 -9535229509.071068	 578782429725.4882	 -1219772575664.864
	 2.765240515176134e-06	 8.908592126093964	 109881581.228656 	 -7114984092.789728	 12359254674.71223
	 4.365921183204285e-06	 6.023281307142783e-06	 13.64245313667656	 -2948.726089095116	 -4076.314451361106
	 -1.938341580276567e-06	 -2.091406248756786e-06	 1.507507582162312	 588.9215889098072	 912.8732703690016
	 1.778267931229957e-06	 3.8722945063191e-06	 2.043283322480524	 -4053.471620899709	 -5434.256415557079
	 8.596224523291268e-06	 1.0313771344036e-05	 -9.53017436309638	 -3119.497162879835	 -2249.165017131314
	 -1.354360931799609e-05	 -1.229716047298536e-05	 -1.338433785016243	 -1696.71612669581	 -2325.194298083038
	 2.43634510513907e-07	 2.352558125722732e-07	 0.1108022840305213	 -2095.974104795167	 -1545.31951120485
	 -1.540561285008211e-08	 3.010008904823626e-07	 -7.427646983963859	 -1148.900599755095	 -1498.888085484225
	 -6.51967137740006e-09	 -2.588524735369489e-06	 2.079587372577161	 3973.623778581668	 3922.874528202684
	 -2.428413510281899e-06	 -3.236660079701977e-06	 -1.131870255653326	 1041.052141643381	 1437.665185376168
	 -1.769134840598606e-06	 -4.498618222163846e-06	 -2.218893511255353	 4843.378439012973	 5247.330754284546
	 1.18959486362728e-05	 1.050884450952925e-05	 0.3616976891861531	 1912.671205117965	 3340.73448800364 
	 3.488700005977625e-06	 4.17250745422403e-06	 -0.04297792575018963	 727.3044397201077	 1273.034377203245
	 1.274929794884005e-05	 1.312478948932615e-05	 0.7981952993560052	 -753.991836411597	 -585.4192851534339
	 2.392177163506694e-05	 2.369547423043184e-05	 -0.9865334908406517	 196.4146527869289	 253.7055914661584
	 -1.525717921161371e-05	 -1.681142944603126e-05	 -0.8967222633757462	 2371.513515080319	 2499.003248369812

