410000000       , 1917287.7054512 , -628013.073718243, -11965773.8813858, 776.974102678372, -71.3630728197682, 417.755126429264
410000015       , 1928939.65105046, -629082.647852548, -11959490.9528146, 776.618221567236, -71.2467581778746, 419.96888089228 
410000030       , 1940586.23941365, -630150.474854119, -11953174.809009, 776.259803540344, -71.1301216437208, 422.183825351593
410000045       , 1952227.43244218, -631216.549888043, -11946825.4320739, 775.898842613622, -71.013162346046, 424.39996584078 
410000060       , 1963863.19194743, -632280.868106302, -11940442.8040234, 775.535332760536, -70.8958794084234, 426.617308406985
410000075       , 1975493.47965003, -633343.424647689, -11934026.906781, 775.169267911863, -70.7782719492345, 428.835859110993
410000090       , 1987118.25717925, -634404.214637737, -11927577.722179, 774.800641955472, -70.6603390816412, 431.055624027307
410000105       , 1998737.48607238, -635463.233188637, -11921095.2319587, 774.429448736084, -70.5420799135556, 433.276609244223
410000120       , 2010351.12777404, -636520.475399156, -11914579.4177697, 774.055682055045, -70.4234935476151, 435.498820863906
410000135       , 2021959.14363552, -637575.936354563, -11908030.2611702, 773.679335670091, -70.3045790811511, 437.722265002466
410000150       , 2033561.4949142 , -638629.611126549, -11901447.7436264, 773.300403295117, -70.1853356061613, 439.946947790034
410000165       , 2045158.14277278, -639681.49477314, -11894831.8465125, 772.918878599929, -70.0657622092805, 442.17287537084 
410000180       , 2056749.04827873, -640731.582338625, -11888182.5511105, 772.534755210012, -69.9458579717526, 444.400053903288
410000195       , 2068334.17240352, -641779.868853469, -11881499.8386098, 772.148026706288, -69.8256219693986, 446.628489560034
410000210       , 2079913.47602203, -642826.349334235, -11874783.6901071, 771.758686624868, -69.7050532725899, 448.858188528063
410000225       , 2091486.91991184, -643871.0187835 , -11868034.0866064, 771.366728456805, -69.5841509462163, 451.089157008765
410000240       , 2103054.46475254, -644913.872189772, -11861251.0090182, 770.972145647851, -69.4629140496567, 453.321401218015
410000255       , 2114616.07112508, -645954.904527409, -11854434.43816 , 770.574931598201, -69.3413416367478, 455.554927386251
410000270       , 2126171.69951106, -646994.110756535, -11847584.3547556, 770.175079662243, -69.2194327557559, 457.789741758547
410000285       , 2137721.31029207, -648031.485822955, -11840700.739435, 769.772583148303, -69.0971864493424, 460.0258505947  
410000300       , 2149264.86374894, -649067.024658074, -11833783.5727341, 769.367435318387, -68.9746017545353, 462.2632601693  
410000315       , 2160802.32006112, -650100.722178807, -11826832.8350948, 768.959629387921, -68.8516777026968, 464.501976771814
410000330       , 2172333.63930593, -651132.573287499, -11819848.5068643, 768.54915852549 , -68.7284133194927, 466.742006706664
410000345       , 2183858.78145784, -652162.572871836, -11812830.5682953, 768.136015852575, -68.6048076248577, 468.983356293303
410000360       , 2195377.70638783, -653190.71580476, -11805778.9995455, 767.720194443284, -68.4808596329668, 471.226031866299
410000375       , 2206890.3738626 , -654216.996944382, -11798693.7806776, 767.301687324087, -68.3565683521997, 473.470039775412
410000390       , 2218396.7435439 , -655241.411133895, -11791574.8916588, 766.880487473544, -68.2319327851108, 475.715386385675
410000405       , 2229896.77498781, -656263.953201488, -11784422.3123606, 766.456587822029, -68.1069519283945, 477.962078077473
410000420       , 2241390.42764398, -657284.617960254, -11777236.0225591, 766.029981251456, -67.9816247728517, 480.210121246621
410000435       , 2252877.66085493, -658303.400208105, -11770016.0019338, 765.600660595004, -67.8559503033578, 482.459522304453
410000450       , 2264358.43385533, -659320.29472768, -11762762.2300684, 765.168618636832, -67.7299274988274, 484.710287677891
410000465       , 2275832.70577121, -660335.29628626, -11755474.6864497, 764.733848111799, -67.603555332181, 486.962423809536
410000480       , 2287300.43561928, -661348.399635671, -11748153.350468, 764.296341705178, -67.4768327703111, 489.215937157743
410000495       , 2298761.58230615, -662359.599512198, -11740798.2014165, 763.856092052367, -67.3497587740461, 491.470834196705
410000510       , 2310216.10462756, -663368.890636495, -11733409.2184912, 763.4130917386  , -67.2223322981165, 493.727121416534
410000525       , 2321663.96126768, -664376.267713488, -11725986.3807906, 762.967333298655, -67.09455229112 , 495.984805323342
410000540       , 2333105.11079832, -665381.725432287, -11718529.6673154, 762.518809216557, -66.9664176954844, 498.243892439325
410000555       , 2344539.51167814, -666385.258466091, -11711039.0569687, 762.067511925278, -66.8379274474329, 500.504389302843
410000570       , 2355967.12225195, -667386.861472099, -11703514.5285548, 761.613433806444, -66.7090804769488, 502.766302468504
410000585       , 2367387.90074986, -668386.529091407, -11695956.0607802, 761.156567190021, -66.579875707738, 505.029638507246
410000600       , 2378801.80528656, -669384.255948925, -11688363.6322523, 760.696904354021, -66.4503120571921, 507.29440400642 
410000615       , 2390208.79386052, -670380.036653272, -11680737.2214797, 760.234437524182, -66.320388436352, 509.560605569873
410000630       , 2401608.82435319, -671373.865796688, -11673076.8068718, 759.769158873668, -66.1901037498706, 511.828249818033
410000645       , 2413001.85452823, -672365.737954932, -11665382.3667386, 759.301060522745, -66.0594568959754, 514.097343387989
410000660       , 2424387.84203071, -673355.64768719, -11657653.8792903, 758.830134538473, -65.9284467664298, 516.367892933577
410000675       , 2435766.7443863 , -674343.589535974, -11649891.3226373, 758.356372934379, -65.7970722464955, 518.639905125464
410000690       , 2447138.51900045, -675329.558027028, -11642094.6747899, 757.879767670143, -65.6653322148938, 520.913386651233
410000705       , 2458503.12315764, -676313.547669225, -11634263.9136576, 757.400310651264, -65.5332255437672, 523.188344215464
410000720       , 2469860.51402048, -677295.552954472, -11626399.0170496, 756.917993728742, -65.4007510986397, 525.464784539822
