	 -3.307324723876397e-12	 -9.40814901127353e-06	 0.0007014741677859123	 -0.000821533319880153
	 -2.968262347881594e-12	 -9.775583840821135e-06	 0.0007140824987810003	 -0.0007683154023914614
	 -2.519219228570065e-12	 -1.011651535174804e-05	 0.0007246502217336348	 -0.0007201080799628762
	 -3.265165346216445e-12	 -1.043160448199185e-05	 0.0007333459085745706	 -0.0006761398978385418
	 -2.448653266100016e-12	 -1.072170843575097e-05	 0.000740329462343008	 -0.0006357862885337964
	 -3.400968674976794e-12	 -1.098785037675798e-05	 0.0007457515730510919	 -0.0005985361055559235
	 -2.482724421014326e-12	 -1.123116740750433e-05	 0.0007497534701466676	 -0.0005639668403326133
	 -3.693525980940152e-12	 -1.145288913381794e-05	 0.0007524668646145674	 -0.0005317260485714543
	 -3.179451236253079e-12	 -1.165428993379708e-05	 0.0007540140899352573	 -0.0005015172040981345
	 -3.113174431787491e-12	 -1.183667486016006e-05	 0.0007545083411684418	 -0.0004730888421845086
	 -3.774348069057309e-12	 -1.200134812115768e-05	 0.0007540540288667079	 -0.0004462260965808668
	 -3.630157508144674e-12	 -1.214959381378609e-05	 0.0007527471896837167	 -0.0004207440557537898
	 -3.997073214133482e-12	 -1.228266520088614e-05	 0.0007506759341672661	 -0.0003964824968002218
	 -2.221841498761465e-12	 -1.24017660826003e-05	 0.0007479209295440726	 -0.0003733016594269136
	 -5.032900447310765e-12	 -1.25080554779348e-05	 0.0007445558715632342	 -0.0003510788529296745
	 -1.646894074022395e-12	 -1.260261475436453e-05	 0.0007406479948586241	 -0.000329705656623007
	 -4.038181905020605e-12	 -1.26864841806077e-05	 0.0007362585062158432	 -0.0003090856853392175
	 -3.721226845003651e-12	 -1.276061784979881e-05	 0.0007314430854285866	 -0.0002891326654228683
	 -3.471943517191142e-12	 -1.282591503577037e-05	 0.00072625229115826	 -0.0002697688993755157
	 -2.594427568559845e-12	 -1.288320626892987e-05	 0.0007207319904647737	 -0.0002509239352007261
	 -2.511611815606603e-12	 -1.2933260634351e-05	 0.0007149237436300081	 -0.0002325334580467233
	 -3.315470206049272e-12	 -1.297678469401826e-05	 0.0007088651729070197	 -0.0002145383357736483
	 -3.428360148397848e-12	 -1.301442499019712e-05	 0.0007025903029717757	 -0.0001968837993733981
	 -3.19668454169331e-12	 -1.304677479163451e-05	 0.0006961298726745838	 -0.0001795187338277206
	 -3.629825999777909e-12	 -1.307437616689393e-05	 0.0006895116276502869	 -0.0001623950500035101
	 -1.903413414567918e-12	 -1.309771890194093e-05	 0.0006827605931864052	 -0.0001454671221615195
	 -2.357850724290633e-12	 -1.311725491357545e-05	 0.0006758993097977742	 -0.0001286912955203225
	 -4.793314955565432e-12	 -1.313338989955327e-05	 0.0006689480709817977	 -0.0001120254134960595
	 -3.7333771260562e-12	 -1.314648585290581e-05	 0.0006619251308030537	 -9.542838769936412e-05
	 -4.660762972937514e-12	 -1.315688041208806e-05	 0.0006548468766324909	 -7.885980726584485e-05
	 -2.909759550819534e-12	 -1.316486870995817e-05	 0.0006477280226655265	 -6.227952458063513e-05
	 -5.327148512352005e-12	 -1.317072782014929e-05	 0.0006405817453760723	 -4.564728937174247e-05
	 -3.601848183045712e-12	 -1.317469269415501e-05	 0.0006334198532215539	 -2.892233213234279e-05
	 -2.287904105535352e-12	 -1.317698661191308e-05	 0.0006262528887268411	 -1.206299187452911e-05
	 -1.520719253376556e-12	 -1.317780614764314e-05	 0.0006190902640317545	 4.973720173380235e-06
	 -2.459840362271318e-12	 -1.31773286889626e-05	 0.0006119403628829797	 2.223256194938693e-05
	 -4.290763572353459e-12	 -1.317571134839955e-05	 0.0006048106411810045	 3.976054825339657e-05
	 -2.071438364532798e-12	 -1.317309056102446e-05	 0.0005977077176697577	 5.760748694094136e-05
	 -2.056616927811634e-12	 -1.316959901023954e-05	 0.0005906374389414173	 7.58265603346066e-05
	 -1.142598799049824e-12	 -1.31653465336452e-05	 0.0005836049728548489	 9.447502103346545e-05
	 -3.219660649200762e-12	 -1.316043780581562e-05	 0.0005766148582598097	 0.0001136149483660715
	 -2.299326168646223e-12	 -1.315495667463029e-05	 0.0005696710817818238	 0.0001333141588080824
	 -2.277193265497104e-12	 -1.314898702115809e-05	 0.0005627771123750631	 0.0001536472290711982
	 -3.202533839518924e-12	 -1.314260002324577e-05	 0.0005559359642899938	 0.0001746967375407721
	 -3.037851193472482e-12	 -1.313585681452569e-05	 0.000549150239944568	 0.0001965547197280285
	 -2.298210538163262e-12	 -1.312881393671053e-05	 0.0005424221657381596	 0.0002193244069276063
	 -2.590217625076611e-12	 -1.312152261261509e-05	 0.0005357536301784952	 0.0002431223293917393
	 -4.220630755427581e-12	 -1.3114027016932e-05	 0.0005291462195057081	 0.0002680808721358659
	 -2.434026938336054e-12	 -1.310636111072275e-05	 0.0005226012515754822	 0.0002943514052157847
	 -2.641853946163623e-12	 -1.309856440800508e-05	 0.0005161197879303512	 0.0003221081275903872
	 -2.773957570535637e-12	 -1.309066481107404e-05	 0.0005097026761923497	 0.0003515528880063981
	 -4.026871596048663e-12	 -1.308268979394434e-05	 0.0005033505617420499	 0.0003829212052410003
	 -2.847702041080917e-12	 -1.307465877742114e-05	 0.0004970639160621127	 0.0004164899192820375
	 -1.325855217444976e-12	 -1.306659387229054e-05	 0.0004908430447695595	 0.0004525869635385679
	 -2.198306498586624e-12	 -1.30585152002106e-05	 0.0004846881093089104	 0.0004916040243182888
	 -2.823966592253174e-12	 -1.305043515138357e-05	 0.0004785991481118396	 0.0005340131047004575
	 -4.10544731213212e-12	 -1.304236756050302e-05	 0.0004725760813908555	 0.0005803884510827476
	 -3.050013421077719e-12	 -1.303432049565904e-05	 0.0004666187310073731	 0.0006314360148138149
	 -2.877729968924804e-12	 -1.302630657083982e-05	 0.0004607268216257816	 0.0006880335790940965
	 -3.417396147152325e-12	 -1.301833352497822e-05	 0.0004549000005212541	 0.0007512863534044772
	 -3.655501465762989e-12	 -1.30104069349268e-05	 0.000449137844274221	 0.0008226053284379939
	 -1.986555735991775e-12	 -1.300253061264233e-05	 0.0004434398668920099	 0.0009038199199860546
	 -2.080374141997989e-12	 -1.299471260389982e-05	 0.0004378055215226689	 0.0009973434353110924
	 -2.798619524329877e-12	 -1.298695522240374e-05	 0.0004322342174015748	 0.001106422024596949
	 -3.446002692724347e-12	 -1.297926040612304e-05	 0.0004267253208116375	 0.001235519116283331
	 -2.462713342174343e-12	 -1.297162850366995e-05	 0.0004212781620104512	 0.001390926133610284
	 -3.709510719158548e-12	 -1.296406464331789e-05	 0.0004158920340273633	 0.00158176162166213
	 -4.658552921676593e-12	 -1.295656699875116e-05	 0.0004105662090666471	 0.001821651468821907
	 -3.006300191969215e-12	 -1.29491334688159e-05	 0.0004052999360452229	 0.002131601216070476
	 -2.221180948587878e-12	 -1.294176728477902e-05	 0.0004000924387927856	 0.002544777044109649
	 -3.527875474390596e-12	 -1.293446904770423e-05	 0.0003949429274493306	 0.00311280268068862
	 -2.174109132199557e-12	 -1.292723304251575e-05	 0.0003898506052476335	 0.00389957704680591
	 -3.191357341423857e-12	 -1.292006304072971e-05	 0.0003848146554996331	 0.004824758743808298
	 -2.09684426397648e-12	 -1.291295303979812e-05	 0.0003798342633669112	 0.004270401946136869
	 -2.64925861332083e-12	 -1.290590505196453e-05	 0.0003749086003278931	 -0.002558405854694874
	 -7.394007620260303e-13	 -1.289891302428024e-05	 0.0003700368422833508	 -0.005898700617189019
	 -9.947443463018645e-13	 -1.289197946915719e-05	 0.0003652181547418493	 -0.004960802134538406
	 -1.7823730908079e-12	 -1.288510049026874e-05	 0.0003604517094195815	 -0.003891820830125671
	 -2.343969365391912e-12	 -1.287827293778851e-05	 0.0003557366785378994	 -0.003131695814329674
	 -2.540030394403234e-12	 -1.287149417043038e-05	 0.0003510722363570559	 -0.002599004217384017
	 -1.854049486366745e-12	 -1.286476107527028e-05	 0.0003464575613094407	 -0.002212620985932637
	 -2.259967420723073e-12	 -1.285807294889653e-05	 0.0003418918341419838	 -0.001921716582069946
	 -7.654932392717022e-13	 -1.285142405268444e-05	 0.0003373742462667992	 -0.001695427954087484
	 -1.500955094805093e-12	 -1.284481571203518e-05	 0.0003329039884610575	 -0.001514503638641866
	 -3.261127519828093e-12	 -1.283824386720739e-05	 0.0003284802640184052	 -0.001366485492698607
	 -3.484122455062362e-12	 -1.283170305995598e-05	 0.0003241022853766426	 -0.001243018102426728
	 -7.841817473153156e-15	 -1.282518819662601e-05	 0.00031976927288922	 -0.00113831432517343
	 -1.408218370201313e-12	 -1.28187048920412e-05	 0.0003154804449436765	 -0.001048250640381274
