	 1                	 -0.9977197372920623	 0.9853832397291411	 -0.9946942758342888	 0.968651723769151	 0.9980267289448178	 0.003660989583240782	 2.033473843937292e-07	 -2.031415244614165e-07	 2.035724185902038e-07	 -1.942891266531956e-07	 -2.038245725582067e-07	 0.003505508572706944	 2.109570394969282e-07	 -2.126927070711029e-07	 2.128331151674189e-07	 -1.124894671816655e-07	 -2.129211814422791e-07	 0.003143114312875994	 -1.105969624678826e-07	 -2.374866671125488e-07	 2.37545402392407e-07	 2.308003583037404e-07	 -2.3756854503532e-07	 0.002979880500952556	 -2.483308220244721e-07	 -2.505004292021909e-07	 2.506120184707784e-07	 2.479947943487425e-07	 -2.505961379190091e-07	 -0.05470210057973952	 -2.088167886984422e-15
	 -0.9977197372920619	 1                	 -0.9853360101988987	 0.9951813636899456	 -0.9730772609433845	 -0.9988100867209901	 3.051423680416288e-07	 1.694897607606205e-11	 -1.693178426551347e-11	 1.696769916006419e-11	 -1.619393960121501e-11	 -1.698871611658864e-11	 2.921830731130147e-07	 1.758326893169467e-11	 -1.772787243043703e-11	 1.773957540255096e-11	 -9.37596286880537e-12	 -1.774691569976963e-11	 2.619776218012359e-07	 -9.217810130283369e-12	 -1.979444145724348e-11	 1.979933702495161e-11	 1.923713965209299e-11	 -1.980126595719812e-11	 2.483721332353036e-07	 -2.069824744981818e-11	 -2.087913456845951e-11	 2.088843550004933e-11	 2.067029066567188e-11	 -2.088711186089043e-11	 -4.559403442218221e-06	 -4.300159894678931e-09
	 0.9853832397291262	 -0.9853360101988846	 1                	 -0.9697032750701725	 0.9242324147508871	 0.9832573534884274	 -3.013693764066554e-07	 -1.673937415969243e-11	 1.672242795485932e-11	 -1.67578987727727e-11	 1.599370651315405e-11	 1.677865586108657e-11	 -2.885703191784781e-07	 -1.736579413738526e-11	 1.750867273419553e-11	 -1.752023100265465e-11	 9.26003196841814e-12	 1.75274805393533e-11	 -2.587383489924484e-07	 9.104242679280293e-12	 1.954968926987427e-11	 -1.955452430539171e-11	 -1.89992783303301e-11	 1.95564293869836e-11	 -2.453010881127546e-07	 2.044237036858969e-11	 2.06209704840066e-11	 -2.063015641243476e-11	 -2.041470887191589e-11	 2.062884913966741e-11	 4.503027819395463e-06	 -2.062249666766981e-15
	 -0.994694275834296	 0.9951813636899536	 -0.9697032750701953	 1                	 -0.9811969805706552	 -0.9971961142340997	 3.042170617082598e-07	 1.689754706472008e-11	 -1.68804407326073e-11	 1.691624671970081e-11	 -1.614483349061519e-11	 -1.693719994491487e-11	 2.912970642320134e-07	 1.752988618052964e-11	 -1.767411485904e-11	 1.768578234334447e-11	 -9.347531425872206e-12	 -1.769310038202347e-11	 2.61183207199916e-07	 -9.190270059929197e-12	 -1.973441727193124e-11	 1.973929799443831e-11	 1.91788054152897e-11	 -1.974122107743734e-11	 2.476189755883012e-07	 -2.063553345079363e-11	 -2.081582118599992e-11	 2.082509391366986e-11	 2.060761057640973e-11	 -2.082377428828231e-11	 -4.545577617543184e-06	 2.082855426131848e-15
	 0.9686517237691677	 -0.9730772609434016	 0.924232414750918	 -0.9811969805706647	 1                	 0.9733236442917231	 -2.962522138305963e-07	 -1.645514455409021e-11	 1.643848609078623e-11	 -1.647335462473788e-11	 1.572213812290345e-11	 1.649375926385212e-11	 -2.83670480795865e-07	 -1.707092810646012e-11	 1.721138066709779e-11	 -1.722274267958855e-11	 9.102799373630673e-12	 1.722986912130545e-11	 -2.543450486105645e-07	 8.949655340390761e-12	 1.921774134769921e-11	 -1.922249428574842e-11	 -1.867667622256683e-11	 1.922436701962023e-11	 -2.411359484329241e-07	 2.00952649862734e-11	 2.027083252473236e-11	 -2.027986247882186e-11	 -2.006807317360411e-11	 2.027857740315815e-11	 4.426567743354855e-06	 -2.036592866318123e-15
	 0.9980267289448188	 -0.9988100867209916	 0.9832573534884435	 -0.9971961142340937	 0.9733236442917077	 1                	 -3.052362583139148e-07	 -1.695415770488454e-11	 1.693699406265402e-11	 -1.697292000797836e-11	 1.619892236847135e-11	 1.699394343128023e-11	 -2.922729758966498e-07	 -1.758861530108713e-11	 1.773332717859611e-11	 -1.774503375163653e-11	 9.378847790072837e-12	 1.775237630741572e-11	 -2.620582305688797e-07	 9.221059562653186e-12	 1.980053207491168e-11	 -1.980542914895335e-11	 -1.924305879171119e-11	 1.980735867471945e-11	 -2.484485556848224e-07	 2.070466719868677e-11	 2.088555893896342e-11	 -2.089486273238789e-11	 -2.067665077629924e-11	 2.089353868595405e-11	 4.560806340260204e-06	 -2.090450122151619e-15
	 0.003660989583236505	 3.051423675176963e-07	 -3.01369375852136e-07	 3.042170611996933e-07	 -2.962522133662515e-07	 -3.052362577910401e-07	 1                	 -0.9952075228107667	 0.9942000192095449	 -0.9963088678636437	 0.9508752758309204	 0.997542941305934	 0.004288856536997591	 2.580979219153366e-07	 -2.602214452407427e-07	 2.603932292113827e-07	 -1.376265887414204e-07	 -2.60500974952347e-07	 0.003845480930288928	 -1.353111811351745e-07	 -2.9055591323484e-07	 2.906277736179335e-07	 2.823754684724703e-07	 -2.906560877621674e-07	 0.003645770563930797	 -3.038233247152526e-07	 -3.064777566568327e-07	 3.066142818867997e-07	 3.03412207622319e-07	 -3.065948526351363e-07	 -0.06692594149834041	 -1.151528442205004e-15
	 2.033473891896343e-07	 1.694897644671757e-11	 -1.673937452370615e-11	 1.689754743501688e-11	 -1.64551449164088e-11	 -1.695415807572182e-11	 -0.9952075228107623	 0.9999999999999998	 -0.9935482136381384	 0.9954560306000027	 -0.9612365312254617	 -0.9969786438685549	 2.382218685900631e-07	 1.43360040526594e-11	 -1.445383831277156e-11	 1.446337994656757e-11	 -7.644383265054811e-12	 -1.446936461672935e-11	 2.135948463042276e-07	 -7.515028257897474e-12	 -1.613874746884222e-11	 1.614273890912249e-11	 1.568436975292232e-11	 -1.6144311600652e-11	 2.025020582288435e-07	 -1.68755852995335e-11	 -1.702311635800641e-11	 1.70306995669834e-11	 1.685284234371928e-11	 -1.702962038128515e-11	 -3.717359791205543e-06	 -7.778271389579752e-09
	 -2.031415292824576e-07	 -1.693178463829351e-11	 1.672242832097338e-11	 -1.68804411050214e-11	 1.643848645516495e-11	 1.693699443561642e-11	 0.9942000192095459	 -0.9935482136381435	 1                	 -0.9907012816251235	 0.9334785636033577	 0.995974472366974	 -2.379807033016822e-07	 -1.432137551074157e-11	 1.443920588584774e-11	 -1.444873786011552e-11	 7.636644429385122e-12	 1.445471647166179e-11	 -2.133786123244905e-07	 7.50816675116541e-12	 1.612240931437073e-11	 -1.612639671389332e-11	 -1.566849159036308e-11	 1.612796781329944e-11	 -2.022970540973607e-07	 1.685859339698642e-11	 1.700588290756245e-11	 -1.701345843963393e-11	 -1.683578127115984e-11	 1.701238034645558e-11	 3.71359650049102e-06	 -1.149609070188949e-15
	 2.035724233828539e-07	 1.696769953041623e-11	 -1.675789913648441e-11	 1.69162470896959e-11	 -1.647335498676455e-11	 -1.697292037851214e-11	 -0.9963088678636333	 0.995456030599997	 -0.990701281625112	 1                	 -0.9584530270242586	 -0.9985410424668035	 2.384854965924636e-07	 1.435175332781786e-11	 -1.446983363908261e-11	 1.447938583211851e-11	 -7.652842914466283e-12	 -1.448537712520979e-11	 2.138312208360349e-07	 -7.524092715537603e-12	 -1.615660739824987e-11	 1.616060325565371e-11	 1.570172684566633e-11	 -1.616217768760077e-11	 2.02726156937366e-07	 -1.68943530393471e-11	 -1.704195497339155e-11	 1.704954657431949e-11	 1.687149252552977e-11	 -1.704846619434142e-11	 -3.721473603853221e-06	 1.151816592345619e-15
