	 -7386521.327987671	 -18335036.09347534	 -479925.0894165039	 -35761.33587646484	 -2.7386474609375 	 -2.5615234375    	 0.0018310546875  	 -0.0149993896484375	 -0.0010528564453125	 -0.0023956298828125	 -2.566162109375  	 -2.560714721679688	 -2.55828857421875	 -0.00396728515625	 -2.572601318359375	 -0.012359619140625	 -0.0023345947265625	 0.0020751953125  	 -2.56719970703125	 -2.563201904296875
	 -6973562.495849609	 -17961713.07141113	 -441956.4526977539	 -34727.67417907715	 -2.542770385742188	 -16.54051208496094	 0.0017242431640625	 -0.01361083984375	 -0.00091552734375	 -0.0020904541015625	 -16.54472351074219	 -16.53977966308594	 -16.5374755859375	 -0.00360107421875	 -16.55061340332031	 -0.0112457275390625	 -0.0020904541015625	 0.0019378662109375	 -16.54568481445312	 -16.54202270507812
	 -6532320.976638794	 -17480626.08396912	 -401284.7579498291	 -33490.35241699219	 -2.322860717773438	 -29.53114318847656	 0.0015716552734375	 -0.0122833251953125	 -0.00079345703125	 -0.0018768310546875	 -29.53489685058594	 -29.53047180175781	 -29.52828979492188	 -0.003265380859375	 -29.5401611328125	 -0.010101318359375	 -0.00189208984375	 0.0017547607421875	 -29.53573608398438	 -29.53248596191406
	 -6063034.998153687	 -16888596.12324524	 -358064.1788482666	 -32044.24836730957	 -2.07916259765625	 -41.46917724609375	 0.00140380859375 	 -0.010894775390625	 -0.00067138671875	 -0.0016021728515625	 -41.47256469726562	 -41.46861267089844	 -41.46661376953125	 -0.00286865234375	 -41.47720336914062	 -0.0089263916015625	 -0.0016937255859375	 0.0015869140625  	 -41.47328186035156	 -41.4703369140625
	 -5565133.803970337	 -16190394.18986511	 -312090.8649291992	 -30402.91516113281	 -1.81072998046875	 -52.28810119628906	 0.0012359619140625	 -0.00958251953125	 -0.0005645751953125	 -0.0013885498046875	 -52.29106140136719	 -52.28765869140625	 -52.28578186035156	 -0.00250244140625	 -52.295166015625 	 -0.0078125       	 -0.001495361328125	 0.0013580322265625	 -52.29170227050781	 -52.28910827636719
	 -5037734.328979492	 -15384978.43969727	 -263468.6631317139	 -28564.70104980469	 -1.518112182617188	 -61.95770263671875	 0.0010833740234375	 -0.0082550048828125	 -0.0004730224609375	 -0.001190185546875	 -61.96029663085938	 -61.95738220214844	 -61.95562744140625	 -0.0021820068359375	 -61.96376037597656	 -0.006683349609375	 -0.00128173828125	 0.001129150390625	 -61.9608154296875	 -61.95855712890625
	 -4479164.588912964	 -14481708.91429138	 -211971.6898040771	 -26551.34010314941	 -1.200286865234375	 -70.44584655761719	 0.0008697509765625	 -0.0070037841796875	 -0.0003814697265625	 -0.0010223388671875	 -70.44801330566406	 -70.44564819335938	 -70.44398498535156	 -0.0018157958984375	 -70.45088195800781	 -0.00555419921875	 -0.0010986328125 	 0.00091552734375 	 -70.44842529296875	 -70.44650268554688
	 -3887588.89024353	 -13481683.3624115	 -157666.3724517822	 -24364.51420593262	 -0.8575592041015625	 -77.75849914550781	 0.00079345703125 	 -0.005706787109375	 -0.0002288818359375	 -0.00079345703125	 -77.76033020019531	 -77.75848388671875	 -77.75689697265625	 -0.0014801025390625	 -77.7625732421875	 -0.00439453125   	 -0.000885009765625	 0.0007171630859375	 -77.7606201171875	 -77.75906372070312
	 -3260515.362976074	 -12398383.71040344	 -100324.9337463379	 -22033.08743286133	 -0.489532470703125	 -83.89875793457031	 0.00067138671875 	 -0.0044708251953125	 -0.0001220703125 	 -0.0006103515625 	 -83.900146484375 	 -83.89881896972656	 -83.89732360839844	 -0.0011444091796875	 -83.90184020996094	 -0.0032806396484375	 -0.0006561279296875	 0.0005340576171875	 -83.90037536621094	 -83.899169921875 
	 -2595508.43913269	 -11234605.18708801	 -39995.43022155762	 -19561.19799804688	 -0.09661865234375	 -88.90657043457031	 0.0005035400390625	 -0.0032806396484375	 -3.0517578125e-05	 -0.00042724609375	 -88.90762329101562	 -88.90673828125  	 -88.90536499023438	 -0.000823974609375	 -88.90870666503906	 -0.0022735595703125	 -0.000518798828125	 0.0002899169921875	 -88.90771484375  	 -88.90682983398438
	 -1889683.090744019	 -10007042.76763916	 23528.38265991211	 -16983.06129455566	 0.321502685546875	 -92.81588745117188	 0.000396728515625	 -0.00213623046875	 6.103515625e-05  	 -0.000274658203125	 -92.8165283203125	 -92.81613159179688	 -92.8148193359375	 -0.0005035400390625	 -92.81707763671875	 -0.0012664794921875	 -0.00030517578125	 9.1552734375e-05 	 -92.8165283203125	 -92.81594848632812
	 -1140451.566467285	 -8719408.631774902	 90196.76222229004	 -14303.85823059082	 0.764190673828125	 -95.69454956054688	 0.0003204345703125	 -0.0010528564453125	 0.00018310546875 	 -0.0001068115234375	 -95.69486999511719	 -95.6949462890625	 -95.69367980957031	 -0.0001678466796875	 -95.69488525390625	 -0.00030517578125	 -0.000152587890625	 -0.0001220703125 	 -95.69479370117188	 -95.6944580078125
	 -345007.4169311523	 -7390433.810882568	 160172.8724060059	 -11560.97148132324	 1.231246948242188	 -97.59947204589844	 0.0001678466796875	 -0.0001068115234375	 0.0002288818359375	 4.57763671875e-05	 -97.59947204589844	 -97.60000610351562	 -97.59872436523438	 0.0001068115234375	 -97.59901428222656	 0.000579833984375	 0                	 -0.0003509521484375	 -97.59934997558594	 -97.59925842285156
	 498949.9309082031	 -6023816.419494629	 233388.927154541 	 -8759.011444091797	 1.722061157226562	 -98.6180419921875	 0.0001373291015625	 0.0007781982421875	 0.0003662109375  	 7.62939453125e-05	 -98.61772155761719	 -98.61878967285156	 -98.61747741699219	 0.00042724609375 	 -98.61679077148438	 0.00146484375    	 0.00018310546875 	 -0.0004730224609375	 -98.61764526367188	 -98.61772155761719
	 1393728.933807373	 -4639100.247940063	 309949.2918548584	 -5936.330154418945	 2.235931396484375	 -98.82135009765625	 3.0517578125e-05 	 0.001617431640625	 0.0004119873046875	 0.0001678466796875	 -98.82077026367188	 -98.82231140136719	 -98.82096862792969	 0.00067138671875 	 -98.81942749023438	 0.0022430419921875	 0.00030517578125 	 -0.000640869140625	 -98.8206787109375	 -98.82095336914062
	 2340996.93572998 	 -3239089.999221802	 389758.432434082 	 -3095.497833251953	 2.772079467773438	 -98.30557250976562	 -3.0517578125e-05	 0.002410888671875	 0.00048828125    	 0.0002593994140625	 -98.30473327636719	 -98.30665588378906	 -98.30528259277344	 0.00091552734375 	 -98.30294799804688	 0.00299072265625 	 0.000457763671875	 -0.0007781982421875	 -98.30464172363281	 -98.30502319335938
	 3342264.072418213	 -1843070.829620361	 472853.8477020264	 -273.9623107910156	 3.32952880859375 	 -97.1470947265625	 -7.62939453125e-05	 0.003143310546875	 0.0006103515625  	 0.0004119873046875	 -97.14602661132812	 -97.14833068847656	 -97.14692687988281	 0.0011749267578125	 -97.14384460449219	 0.0037078857421875	 0.000579833984375	 -0.0009307861328125	 -97.14590454101562	 -97.14645385742188
	 4398358.280990601	 -452279.9163208008	 559109.9467468262	 2528.818298339844	 3.90753173828125 	 -95.44319152832031	 -0.000152587890625	 0.003753662109375	 0.0006256103515625	 0.0004119873046875	 -95.44198608398438	 -95.44456481933594	 -95.44313049316406	 0.001373291015625	 -95.439453125    	 0.0043182373046875	 0.000701904296875	 -0.0010528564453125	 -95.44175720214844	 -95.44245910644531
	 5509835.145614624	 915051.5795898438	 648496.6615753174	 5277.653778076172	 4.504013061523438	 -93.26664733886719	 -0.0001983642578125	 0.004364013671875	 0.0007171630859375	 0.000518798828125	 -93.26524353027344	 -93.26817321777344	 -93.26664733886719	 0.0016021728515625	 -93.26237487792969	 0.0048828125     	 0.0008544921875  	 -0.00115966796875	 -93.26498413085938	 -93.265869140625 
	 6676622.472457886	 2259649.683883667	 740862.3706970215	 7976.766128540039	 5.119125366210938	 -90.71037292480469	 -0.0002899169921875	 0.004852294921875	 0.000732421875   	 0.0005645751953125	 -90.70881652832031	 -90.71200561523438	 -90.71044921875  	 0.0017547607421875	 -90.70567321777344	 0.0053863525390625	 0.0009307861328125	 -0.0012969970703125	 -90.70852661132812	 -90.70951843261719
	 7898297.679504395	 3564819.529510498	 836114.4032897949	 10594.00866699219	 5.749908447265625	 -87.83761596679688	 -0.0003204345703125	 0.0052947998046875	 0.0007476806640625	 0.0006256103515625	 -87.83596801757812	 -87.83937072753906	 -87.83779907226562	 0.0019073486328125	 -87.83251953125  	 0.005828857421875	 0.0010223388671875	 -0.00140380859375	 -87.83555603027344	 -87.83671569824219
	 9173948.615982056	 4833371.017486572	 934083.4266815186	 13137.37289428711	 6.396499633789062	 -84.731689453125 	 -0.000335693359375	 0.005706787109375	 0.00079345703125 	 0.00067138671875 	 -84.72996520996094	 -84.73355102539062	 -84.73193359375  	 0.00201416015625 	 -84.72627258300781	 0.0062255859375  	 0.0011138916015625	 -0.001495361328125	 -84.72952270507812	 -84.73074340820312
	 10502250.06156921	 6050346.753860474	 1034622.555084229	 15578.04769897461	 7.056777954101562	 -81.44451904296875	 -0.0003662109375 	 0.00604248046875 	 0.0008087158203125	 0.0007171630859375	 -81.44268798828125	 -81.44648742675781	 -81.44479370117188	 0.00213623046875 	 -81.43879699707031	 0.006561279296875	 0.0011749267578125	 -0.0015869140625 	 -81.44218444824219	 -81.44355773925781
	 11881592.05662537	 7220540.276351929	 1137555.147216797	 17927.51336669922	 7.730239868164062	 -78.04692077636719	 -0.0003662109375 	 0.0063629150390625	 0.0008544921875  	 0.000732421875   	 -78.04501342773438	 -78.04901123046875	 -78.0472412109375	 0.00225830078125 	 -78.04095458984375	 0.006866455078125	 0.001251220703125	 -0.00164794921875	 -78.04446411132812	 -78.04594421386719
	 13309881.27545166	 8330721.071884155	 1242689.828659058	 20160.22001647949	 8.413650512695312	 -74.57901000976562	 -0.0004119873046875	 0.006744384765625	 0.0008392333984375	 0.0009307861328125	 -74.57707214355469	 -74.58102416992188	 -74.57939147949219	 0.0023193359375  	 -74.57281494140625	 0.0070953369140625	 0.00128173828125 	 -0.0017547607421875	 -74.57632446289062	 -74.5780029296875
	 14784994.36482239	 9387419.375289917	 1349853.298461914	 22290.61979675293	 9.1080322265625  	 -71.09933471679688	 -0.000396728515625	 0.0069732666015625	 0.0008697509765625	 0.0009613037109375	 -71.09736633300781	 -71.10142517089844	 -71.09974670410156	 0.0023956298828125	 -71.09298706054688	 0.0073089599609375	 0.0013275146484375	 -0.0017852783203125	 -71.09654235839844	 -71.09832763671875
	 16304227.5614624 	 10378986.91015625	 1458819.195159912	 24296.13264465332	 9.809951782226562	 -67.63459777832031	 -0.0003814697265625	 0.007110595703125	 0.000885009765625	 0.0009918212890625	 -67.63261413574219	 -67.63677978515625	 -67.63505554199219	 0.002471923828125	 -67.62809753417969	 0.0074462890625  	 0.001373291015625	 -0.0018463134765625	 -67.63177490234375	 -67.63362121582031
	 17865138.42329407	 11313368.02854919	 1569427.199920654	 26193.55342102051	 10.51849365234375	 -64.23246765136719	 -0.000396728515625	 0.0072021484375  	 0.0008697509765625	 0.001007080078125	 -64.23049926757812	 -64.23472595214844	 -64.23291015625  	 0.002532958984375	 -64.22586059570312	 0.0075836181640625	 0.00140380859375 	 -0.0019073486328125	 -64.22956848144531	 -64.23147583007812
	 19464567.18005371	 12180285.43344116	 1681424.289962769	 27962.87406921387	 11.23371887207031	 -60.90773010253906	 -0.000335693359375	 0.007293701171875	 0.00091552734375 	 0.0010223388671875	 -60.90577697753906	 -60.91009521484375	 -60.908203125    	 0.00262451171875 	 -60.90106201171875	 0.0077056884765625	 0.001434326171875	 -0.0019073486328125	 -60.90480041503906	 -60.90678405761719
	 21099934.37971497	 12988755.01591492	 1794671.093460083	 29622.5916595459 	 11.95303344726562	 -57.698974609375 	 -0.0003204345703125	 0.0073394775390625	 0.000885009765625	 0.001007080078125	 -57.69703674316406	 -57.70144653320312	 -57.699462890625 	 0.00262451171875 	 -57.6922607421875	 0.00775146484375 	 0.001434326171875	 -0.001953125     	 -57.696044921875 	 -57.69807434082031
	 22767759.33717346	 13729641.92112732	 1908894.631210327	 31154.84976196289	 12.67503356933594	 -54.61210632324219	 -0.000274658203125	 0.007354736328125	 0.0009002685546875	 0.001007080078125	 -54.61018371582031	 -54.61468505859375	 -54.61260986328125	 0.002685546875   	 -54.60536193847656	 0.0077972412109375	 0.0014495849609375	 -0.001953125     	 -54.60919189453125	 -54.61122131347656
	 24465482.97970581	 14412708.0045929 	 2023982.53616333 	 32579.25480651855	 13.39964294433594	 -51.67523193359375	 -0.0002899169921875	 0.00732421875    	 0.0008544921875  	 0.0009765625     	 -51.67333984375  	 -51.6778564453125	 -51.67572021484375	 0.002685546875   	 -51.66845703125  	 0.0077972412109375	 0.001434326171875	 -0.0019989013671875	 -51.67230224609375	 -51.67434692382812
	 26189411.9526062 	 15029746.01016235	 2139646.90397644 	 33879.71482849121	 14.12388610839844	 -48.88758850097656	 -0.0002288818359375	 0.0073394775390625	 0.0009002685546875	 0.0009765625     	 -48.8857421875   	 -48.89030456542969	 -48.88809204101562	 0.00274658203125 	 -48.88084411621094	 0.0078277587890625	 0.0015106201171875	 -0.001953125     	 -48.88470458984375	 -48.88674926757812
	 27937135.25788879	 15590975.74421692	 2255806.582290649	 35076.42610168457	 14.84967041015625	 -46.27046203613281	 -0.000213623046875	 0.0072479248046875	 0.0008544921875  	 0.000946044921875	 -46.2686767578125	 -46.27325439453125	 -46.27096557617188	 0.00274658203125 	 -46.26373291015625	 0.007781982421875	 0.00146484375    	 -0.001983642578125	 -46.26759338378906	 -46.26968383789062
	 29704826.79090881	 16088932.46836853	 2372162.245544434	 36154.7366027832 	 15.57316589355469	 -43.81718444824219	 -0.0001373291015625	 0.0072174072265625	 0.0008697509765625	 0.0009613037109375	 -43.8154296875   	 -43.82002258300781	 -43.81767272949219	 0.0027923583984375	 -43.81050109863281	 0.0077362060546875	 0.001495361328125	 -0.0019683837890625	 -43.8143310546875	 -43.81643676757812
	 31490321.5973053 	 16534051.85293579	 2488666.544570923	 37135.00282287598	 16.29486083984375	 -41.54263305664062	 -0.0001068115234375	 0.0071258544921875	 0.0008544921875  	 0.0009307861328125	 -41.54092407226562	 -41.5455322265625	 -41.5430908203125	 0.0027923583984375	 -41.53599548339844	 0.0077056884765625	 0.0015106201171875	 -0.0019378662109375	 -41.53981018066406	 -41.54191589355469
	 33289714.59802246	 16919462.06604004	 2605010.963485718	 38003.74743652344	 17.01278686523438	 -39.43745422363281	 -6.103515625e-05 	 0.0070037841796875	 0.000823974609375	 0.0009307861328125	 -39.43580627441406	 -39.44039916992188	 -39.43791198730469	 0.0027923583984375	 -39.430908203125 	 0.0076141357421875	 0.0014801025390625	 -0.001953125     	 -39.43470764160156	 -39.43678283691406
	 35101157.90437317	 17255618.97276306	 2721183.216690063	 38781.14730834961	 17.727294921875  	 -37.51219177246094	 0                	 0.0069122314453125	 0.0008392333984375	 0.0009307861328125	 -37.51060485839844	 -37.51518249511719	 -37.51264953613281	 0.0027923583984375	 -37.50572204589844	 0.007537841796875	 0.001495361328125	 -0.001922607421875	 -37.50947570800781	 -37.51156616210938
	 36920699.09101868	 17536128.85768127	 2836866.838760376	 39454.69682312012	 18.43629455566406	 -35.75328063964844	 4.57763671875e-05	 0.00677490234375 	 0.00079345703125 	 0.00091552734375 	 -35.75175476074219	 -35.75634765625  	 -35.75373840332031	 0.0027923583984375	 -35.74688720703125	 0.007415771484375	 0.0014801025390625	 -0.001922607421875	 -35.75064086914062	 -35.75271606445312
	 38746855.47779846	 17771314.63063049	 2952084.825164795	 40044.1325378418 	 19.14027404785156	 -34.16859436035156	 6.103515625e-05  	 0.0066680908203125	 0.0007781982421875	 0.000885009765625	 -34.1671142578125	 -34.17169189453125	 -34.16902160644531	 0.0028076171875  	 -34.16229248046875	 0.00732421875    	 0.0014801025390625	 -0.0019073486328125	 -34.16598510742188	 -34.16806030273438
	 40575641.31747437	 17955176.7494812 	 3066513.277114868	 40537.77418518066	 19.83720397949219	 -32.74270629882812	 0.0001068115234375	 0.0065460205078125	 0.000762939453125	 0.0008544921875  	 -32.74130249023438	 -32.745849609375 	 -32.74313354492188	 0.002777099609375	 -32.73651123046875	 0.0072021484375  	 0.0014495849609375	 -0.00189208984375	 -32.74017333984375	 -32.74224853515625
	 42405968.76042175	 18097788.66268921	 3180209.914001465	 40954.72016906738	 20.52828979492188	 -31.48045349121094	 0.000152587890625	 0.00640869140625 	 0.0007171630859375	 0.0008544921875  	 -31.47911071777344	 -31.48365783691406	 -31.48088073730469	 0.0027923583984375	 -31.47438049316406	 0.007080078125   	 0.001434326171875	 -0.001861572265625	 -31.47798156738281	 -31.48002624511719
