	 1                	 -0.4991571735518819	 0.2660587721653919	 0.1875559451779322	 0.8158051469511819	 0.2853843156538944	 -0.04218752843932022	 0.3293232267272655	 0.1921787231513969	 -0.4222993264165681
	 -0.4991571735139942	 1                	 -0.332866518403553	 -0.5573727654699896	 -0.3928403557502726	 0.101452651965148	 -0.5734265772158063	 -0.6141578676221301	 -0.6220992051861974	 0.3923436068301983
	 0.2660587721606202	 -0.3328665184508868	 0.9999999999999999	 0.1667526229841169	 -0.1933524257751946	 0.3653787155739247	 0.1126121843357276	 0.4979871975334231	 0.4032252407487332	 -0.5505378973114816
	 0.1875559451248012	 -0.5573727654740627	 0.1667526229207533	 0.9999999999999999	 -0.07417521921161829	 0.4200096515565796	 0.7596646981580066	 0.8235065161933406	 0.8699059480544368	 -0.5434512735550538
	 0.8158051469551658	 -0.3928403557526454	 -0.19335242577013	 -0.07417521920709673	 1                	 -0.1704470000403677	 -0.07433239583230258	 -0.04726501912411364	 -0.08076602090681094	 0.02390701187505823
	 0.2853843156503618	 0.1014526519083801	 0.3653787155783071	 0.420009651635033	 -0.1704470000469014	 0.9999999999999999	 -0.03134107197476019	 0.5089164140774243	 0.3538308941873308	 -0.6563345606680684
	 -0.04218752850159799	 -0.5734265771840913	 0.1126121842579686	 0.759664698105555	 -0.07433239583395188	 -0.03134107207106145	 1                	 0.5948977689558138	 0.8528849644918702	 -0.1136437116112067
	 0.3293232266838422	 -0.6141578676571994	 0.4979871974838753	 0.8235065162365488	 -0.04726501913017257	 0.5089164140146489	 0.5948977690490581	 1                	 0.9204221956341224	 -0.8659719965379391
	 0.1921787230945741	 -0.622099205195686	 0.4032252406813902	 0.8699059480598914	 -0.08076602091172036	 0.3538308941022986	 0.8528849645542814	 0.9204221955927517	 1                	 -0.6084547772424252
	 -0.4222993264016732	 0.3923436068934733	 -0.5505378972987138	 -0.5434512736413545	 0.02390701188155232	 -0.6563345606504342	 -0.113643711726741	 -0.8659719965962279	 -0.608454777332699	 1                

