	 4552456038.583858	 4531421787.464075	 4549127410.281343	 4548647698.186549	 4548680635.168412	 4548680535.166971	 4548680633.653645	 4548680633.686537	 4548680633.658888	 4548680633.660672	 4548680535.176171	 4548680535.165331	 4548680535.160557	 4548680633.664822	 4548680535.18947 	 4548680633.681726	 4548680633.661632	 4548680633.652362	 4548680535.177757	 4548680535.172194	 4548680633.654465
	 46079747486.27528	 46059824627.56432	 46085950854.44133	 46086147338.27375	 46086199552.23177	 46086199523.20004	 46086199554.21342	 46086199554.20631	 46086199554.212  	 46086199554.211  	 46086199523.19806	 46086199523.2003 	 46086199523.20144	 46086199554.21077	 46086199523.19588	 46086199554.20745	 46086199554.21145	 46086199554.21306	 46086199523.19759	 46086199523.20007	 46086199554.21342
	 3263964101.953614	 3220469886.978415	 3264764233.14458 	 3261342784.814383	 3261452795.601571	 3261452913.415555	 3261452783.311804	 3261452783.303572	 3261452783.308775	 3261452783.302722	 3261452913.411461	 3261452913.41395 	 3261452913.41896 	 3261452783.304741	 3261452913.417258	 3261452783.302963	 3261452783.305122	 3261452783.306381	 3261452913.414684	 3261452913.417872	 3261452783.305725
	 -58195.07011817962	 -58175.81721301328	 -58187.3257527484	 -58186.32321478039	 -58186.3421703597	 -58186.34188298877	 -58186.34216685628	 -58186.34216685296	 -58186.34216685553	 -58186.34216685507	 -58186.34188298809	 -58186.34188298978	 -58186.34188299082	 -58186.34216685376	 -58186.34188298751	 -58186.3421668522	 -58186.3421668533	 -58186.34216685576	 -58186.34188298948	 -58186.34188298805	 -58186.34216685413
	 7207.052153230608	 7206.604865268212	 7200.98991314915 	 7200.372209606663	 7200.355825691183	 7200.355605677127	 7200.355822312531	 7200.355822343489	 7200.355822318081	 7200.355822320809	 7200.355605685803	 7200.355605675364	 7200.355605672271	 7200.35582232332 	 7200.355605697666	 7200.355822338796	 7200.355822320223	 7200.355822312274	 7200.355605687912	 7200.355605680508	 7200.355822312109
	 5929.903978160245	 5682.947574230738	 5925.549842645614	 5927.337635664895	 5927.829220206165	 5927.829512158915	 5927.829237913496	 5927.82923795852 	 5927.829237918094	 5927.829237925488	 5927.82951217056 	 5927.82951215948 	 5927.829512141128	 5927.829237931937	 5927.82951217866 	 5927.829237946012	 5927.829237931333	 5927.829237919261	 5927.829512164642	 5927.829512167919	 5927.829237932453
	 1.00086          	 48173.3441023168 	 -327.1623575719641	 88.94903346787174	 1.000380164002891	 1.161149967677781	 0.9999997282594477	 0.9999983961702349	 1.000000398626064	 1.000001441249607	 1.161149523420992	 1.161149542437535	 1.16115070508475 	 1.000000093507106	 1.161148599529439	 0.9999997996404119	 1.000000462404335	 1.00000067130728 	 1.161149447782008	 1.16114890037095 	 1.000000171355647
	 0.99992          	 -165385.0116618706	 -7565.654160424136	 -380.8641870205984	 0.9707878354635113	 2.709784410285016	 0.9999917989851572	 1.000008338945097	 0.9999943867989799	 1.000002217290239	 2.709789170552501	 2.709784512429643	 2.709769181181438	 1.000005363850769	 2.709779209504085	 1.000008366032633	 1.00000952038874 	 1.000000043566633	 2.709778675944928	 2.70978605787013 	 1.000012723063622
	 1.3264431688e+20 	 1.325046418887568e+20	 1.326827135277567e+20	 1.327112905503159e+20	 1.327119998940243e+20	 1.327120069031544e+20	 1.327119999999684e+20	 1.327120000000175e+20	 1.32711999999984e+20	 1.327120000000213e+20	 1.327120069031675e+20	 1.327120069031526e+20	 1.327120069031126e+20	 1.327120000000172e+20	 1.327120069031281e+20	 1.327120000000274e+20	 1.327120000000336e+20	 1.327120000000057e+20	 1.327120069031327e+20	 1.327120069031527e+20	 1.327120000000437e+20
	 8.937205935190258e-08	 13.22655540348068	 0.3756808003372338	 0.02827101082751299	 1.759700666490588e-06	 -6.928815997146277e-05	 8.985190029529367e-08	 8.889102833857923e-08	 8.976764220394538e-08	 8.946489327789697e-08	 -6.928844140399599e-05	 -6.92882135697117e-05	 -6.928733062487073e-05	 8.920540071685333e-08	 -6.928801780181841e-05	 8.904735058449121e-08	 8.901126071996756e-08	 8.95050758320854e-08	 -6.928792415728237e-05	 -6.928834735231421e-05	 8.882415960363038e-08

