1,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1,1,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2,0,-2.2491009859417000E-05,0.0000000000000000E+00,3.7200000000000000E-10,0.0000000000000000E+00
2,1,-2.7282758752507000E-08,-1.9888560668829000E-08,2.1600000000000000E-10,2.2000000000000000E-10
2,2,1.2457857052116000E-05,-4.2084297779026000E-09,2.2100000000000000E-10,9.2300000000000000E-10
3,0,-4.7743002794007000E-06,0.0000000000000000E+00,8.6700000000000000E-10,0.0000000000000000E+00
3,1,-3.5770691621048000E-06,-2.6229863781079000E-06,7.1600000000000000E-10,6.8100000000000000E-10
3,2,9.4450944716822000E-07,-6.0427458699859000E-07,5.2100000000000000E-10,5.5900000000000000E-10
3,3,6.0879862216423000E-07,1.6588107836120000E-06,2.9300000000000000E-10,2.4500000000000000E-10
4,0,-5.8150247408297000E-06,0.0000000000000000E+00,2.5200000000000000E-09,0.0000000000000000E+00
4,1,1.6870130858167000E-06,3.3096714275797000E-06,2.0300000000000000E-09,1.9800000000000000E-09
4,2,1.9221742383930000E-06,2.8508296879005000E-06,1.2900000000000000E-09,1.3500000000000000E-09
4,3,-8.0938546652584000E-07,1.4295992922098000E-06,7.3200000000000000E-10,7.2500000000000000E-10
4,4,5.1477185789882000E-09,-3.2236674814627000E-07,3.8900000000000000E-10,3.7500000000000000E-10
5,0,2.1505764478976000E-07,0.0000000000000000E+00,7.0100000000000000E-09,0.0000000000000000E+00
5,1,7.0974921248458000E-07,1.0004530884900000E-06,5.8500000000000000E-09,5.7400000000000000E-09
5,2,6.0367081702097000E-07,7.7690677444228000E-07,3.9500000000000000E-09,4.1800000000000000E-09
5,3,1.1901923589719000E-06,1.0814929483910000E-06,2.5400000000000000E-09,2.5600000000000000E-09
5,4,1.5033523556960000E-06,-1.0418485242457000E-06,1.3200000000000000E-09,1.2200000000000000E-09
5,5,1.6015081014446000E-06,-5.0794612245254000E-07,4.9600000000000000E-10,5.6700000000000000E-10
6,0,1.5493135327410000E-06,0.0000000000000000E+00,1.7400000000000000E-08,0.0000000000000000E+00
6,1,6.1831258828172000E-07,1.0094838219118000E-06,1.5300000000000000E-08,1.4900000000000000E-08
6,2,2.7189716534295000E-07,4.6753917329171000E-07,1.1000000000000000E-08,1.1700000000000000E-08
6,3,-2.1009961275244000E-07,1.1754159658234000E-07,7.6600000000000000E-09,7.5700000000000000E-09
6,4,-1.2923910514783000E-06,-5.2284590549664000E-07,4.3100000000000000E-09,3.8700000000000000E-09
6,5,2.3356037090262000E-06,3.1434221918269000E-06,2.1400000000000000E-09,2.0200000000000000E-09
6,6,1.3502693320616000E-06,-1.5921929542975000E-06,8.7500000000000000E-10,8.5900000000000000E-10
7,0,-3.3169364142774000E-07,0.0000000000000000E+00,3.7800000000000000E-08,0.0000000000000000E+00
7,1,5.2507793384169000E-07,-4.4990508916688000E-07,3.4400000000000000E-08,3.3400000000000000E-08
7,2,-2.3038481940591000E-06,5.9372302102926000E-07,2.6300000000000000E-08,2.7900000000000000E-08
7,3,-4.5628920905705000E-08,5.9646685501719000E-07,1.9800000000000000E-08,1.9400000000000000E-08
7,4,-5.7478657977332000E-07,-4.5376106815592000E-07,1.2700000000000000E-08,1.1300000000000000E-08
7,5,-3.1862700139191000E-07,3.2301369475734000E-06,7.0800000000000000E-09,6.8500000000000000E-09
7,6,1.7909622174398000E-07,-1.0222789708659000E-06,3.2300000000000000E-09,3.3100000000000000E-09
7,7,-3.6490884300360000E-07,6.5210540443388000E-08,1.1700000000000000E-09,1.1900000000000000E-09
8,0,-1.2222055964158000E-06,0.0000000000000000E+00,7.0200000000000000E-08,0.0000000000000000E+00
8,1,-6.6236320819645000E-08,1.7075466263760000E-07,6.5600000000000000E-08,6.4000000000000000E-08
8,2,-9.0871237401081000E-08,2.1136152749920000E-06,5.3100000000000000E-08,5.6200000000000000E-08
8,3,-2.3100693884207000E-06,5.6295383039299000E-07,4.2700000000000000E-08,4.2100000000000000E-08
8,4,-2.6507728911823000E-07,2.4145716561998000E-08,3.0800000000000000E-08,2.7700000000000000E-08
8,5,-8.0891711546640000E-07,-1.0035292235379000E-06,1.9500000000000000E-08,1.8800000000000000E-08
8,6,2.1301306548789000E-07,-1.1290799323223000E-06,1.0500000000000000E-08,1.0700000000000000E-08
8,7,2.9559628971990000E-07,-5.8046969410035000E-07,4.8900000000000000E-09,5.2900000000000000E-09
8,8,-1.1506109531955000E-06,4.2791310692357000E-07,1.8700000000000000E-09,1.9200000000000000E-09
