	 1                	 -0.4228229120277055	 -0.3158288807677788	 -0.06661035217408427	 0.9758547584241443	 0.1860608888100896	 0.1208623956895189	 -0.0001090253520693771	 0.5287694812366647	 0.004734401097161594	 0.1971455265632571	 7.807225544193704e-06
	 -0.4228229120276409	 0.9999999999999998	 0.1483885264073239	 -0.02674903211839774	 -0.4497779212001374	 -0.08863622027709475	 0.02611658730878444	 7.260173530542977e-06	 -0.160725204142742	 0.02361163574776639	 -0.7093458188906728	 -2.088930839321228e-06
	 -0.3158288807677772	 0.1483885264073572	 0.9999999999999999	 0.03233933278232628	 -0.3390958801576994	 0.03238697586229008	 -0.03437563050386911	 3.369891593428347e-05	 -0.1746002287567731	 0.0005584103216858444	 -0.1221032784056916	 -7.541689424824544e-06
	 -0.06661035217407103	 -0.02674903211850663	 0.03233933278235381	 1                	 -0.02034965725712423	 0.08640496514036416	 -0.1770927911182792	 0.0001329718956055217	 -0.2608363386000985	 0.01756509278863988	 0.5365321318339129	 -7.454064988400172e-06
	 0.9758547584241505	 -0.4497779212002279	 -0.3390958801576998	 -0.02034965725711061	 1                	 0.1497872071690328	 0.1419105671164105	 -9.702756525146582e-05	 0.3812726707502276	 0.004696290047290088	 0.2871269984339788	 6.723436844926359e-06
	 0.1860608888101287	 -0.088636220277202	 0.03238697586227314	 0.08640496514033036	 0.1497872071690731	 0.9999999999999999	 0.03608015625637466	 -2.534414642517161e-05	 0.08483297977167974	 -0.0001540163725770441	 0.02269955578002135	 -5.705753943221585e-06
	 0.1208623956895836	 0.02611658730859959	 -0.03437563050387844	 -0.1770927911180319	 0.1419105671164992	 0.03608015625640663	 0.9999999999999998	 1.474817999379912e-05	 -0.01403149861850938	 -0.003501110074624174	 0.295510496745808	 -6.120576297221625e-07
	 -0.0001090253512804347	 7.260170015229886e-06	 3.369891541498015e-05	 0.0001329718990897962	 -9.702756396337453e-05	 -2.534414623016068e-05	 1.474818113487913e-05	 0.9999999999999998	 0.0004153091780367563	 -1.448943039060154e-06	 -7.721925188615018e-05	 5.305569052103306e-09
	 0.5287694812366269	 -0.1607252041426315	 -0.1746002287567727	 -0.2608363386002443	 0.3812726707501844	 0.08483297977165867	 -0.01403149861843307	 0.0004153091796644363	 0.9999999999999998	 0.01868885523249747	 -0.2566645492510659	 -3.944806084109375e-05
	 0.004734401097160335	 0.02361163574777548	 0.000558410321686256	 0.01756509278864685	 0.004696290047288987	 -0.0001540163725734819	 -0.003501110074617007	 -1.448942963533695e-06	 0.01868885523249488	 1                	 -0.01725127735740258	 2.084543808872035e-07
	 0.1971455265632447	 -0.7093458188908245	 -0.1221032784056543	 0.5365321318339702	 0.2871269984339467	 0.02269955577997687	 0.2955104967455226	 -7.721925722478887e-05	 -0.2566645492509383	 -0.01725127735740277	 0.9999999999999999	 1.541096584610867e-06
	 7.807212488557809e-06	 -2.088906243245723e-06	 -7.541683485377274e-06	 -7.454066609408091e-06	 6.723424424453008e-06	 -5.705755354560517e-06	 -6.120573082759824e-07	 5.305565246377146e-09	 -3.944807314548895e-05	 2.084547734948281e-07	 1.541080213703485e-06	 1                

