353721600       , -1321627324.89757, 46095782406.8374, 3830685863.46587, -58475.9133656191, 1012.65088085985, 5449.30825016522
353725200       , -1532133815.52217, 46099026948.3326, 3850269985.71498, -58471.9676655414, 789.890273525932, 5430.74560922691
353728800       , -1742624273.76756, 46101469750.8114, 3869787131.01266, -58467.0066999428, 567.241336059001, 5412.09893545023
353732400       , -1953095046.99258, 46103111227.2892, 3889236997.95214, -58461.0317627548, 344.710178857806, 5393.36884681077
353736000       , -2163542487.30014, 46103951812.7481, 3908619287.35675, -58454.044195576, 122.302895121524, 5374.55596425254
353739600       , -2373962951.70833, 46103991964.0737, 3927933702.29045, -58446.0453874358, -99.9744396191569, 5355.66091162807
353743200       , -2584352802.32076, 46103232159.9913, 3947179948.06821, -58437.0367745537, -322.115767967142, 5336.68431563823
353746800       , -2794708406.496 , 46101672900.9994, 3966357732.26617, -58427.0198400925, -544.115051120156, 5317.62680577194
353750400       , -3005026137.01615, 46099314709.302 , 3985466764.73155, -58415.9961139062, -765.96626932801, 5298.48901424566
353754000       , -3215302372.25441, 46096158128.7394, 4004506757.59238, -58403.9671722827, -987.663422345835, 5279.27157594278
353757600       , -3425533496.34183, 46092203724.7166, 4023477425.26698, -58390.9346376812, -1209.20052988323, 5259.97512835282
353761200       , -3635715899.33301, 46087452084.1316, 4042378484.47321, -58376.9001784649, -1430.57163204923, 5240.60031151051
353764800       , -3845845977.37088, 46081903815.3001, 4061209654.23756, -58361.8655086276, -1651.77078979305, 5221.14776793474
353768400       , -4055920132.85047, 46075559547.8807, 4079970655.90398, -58345.8323875166, -1872.79208534053, 5201.61814256745
353772000       , -4265934774.58165, 46068419932.7966, 4098661213.14246, -58328.8026195496, -2093.62962262625, 5182.01208271235
353775600       , -4475886317.95093, 46060485642.1574, 4117281051.95745, -58310.778053927, -2314.2775277211, 5162.3302379736 
353779200       , -4685771185.08208, 46051757369.1783, 4135829900.69602, -58291.7605843401, -2534.72994925555, 5142.57326019441
353782800       , -4895585804.99581, 46042235828.0982, 4154307490.05583, -58271.7521486734, -2754.98105883823, 5122.74180339562
353786400       , -5105326613.76831, 46031921754.0961, 4172713553.09282, -58250.7547287034, -2975.02505146992, 5102.8365237141 
353790000       , -5314990054.68871, 46020815903.2065, 4191047825.22875, -58228.7703497922, -3194.85614595299, 5082.85807934131
353793600       , -5524572578.41542, 46008919052.2326, 4209310044.25848, -58205.8010805766, -3414.46858529595, 5062.80713046166
353797200       , -5734070643.1314, 45996231998.6586, 4227499950.35703, -58181.8490326533, -3633.85663711341, 5042.68433919092
353800800       , -5943480714.69817, 45982755560.5604, 4245617286.08639, -58156.9163602592, -3853.01459402105, 5022.49036951468
353804400       , -6152799266.80879, 45968490576.5151, 4263661796.40222, -58131.005259948, -4071.93677402587, 5002.22588722675
353808000       , -6362022781.13959, 45953437905.5084, 4281633228.66017, -58104.117970262, -4290.6175209114, 4981.8915598676 
353811600       , -6571147747.50073, 45937598426.8416, 4299531332.62209, -58076.2567714007, -4509.05120461798, 4961.48805666281
353815200       , -6780170663.98557, 45920973040.0365, 4317355860.46198, -58047.4239848846, -4727.23222161806, 4941.01604846166
353818800       , -6989088037.11881, 45903562664.7392, 4335106566.77175, -58017.6219732154, -4945.1549952864, 4920.47620767564
353822400       , -7197896382.00342, 45885368240.6229, 4352783208.56668, -57986.8531395327, -5162.81397626513, 4899.86920821712
353826000       , -7406592222.46628, 45866390727.2887, 4370385545.29077, -57955.1199272663, -5380.20364282377, 4879.19572543806
353829600       , -7615172091.20263, 45846631104.1657, 4387913338.82177, -57922.4248197854, -5597.31850121394, 4858.45643606884
353833200       , -7823632529.9192, 45826090370.4097, 4405366353.47607, -57888.770340044, -5814.15308601897, 4837.65201815713
353836800       , -8031970089.47605, 45804769544.8002, 4422744356.01327, -57854.1590502228, -6030.70196049811, 4816.78315100694
353840400       , -8240181330.02717, 45782669665.6371, 4440047115.64069, -57818.593551368, -6246.95971692558, 4795.85051511773
353844000       , -8448262821.15974, 45759791790.6354, 4457274404.01746, -57782.0764830262, -6462.92097692422, 4774.85479212371
353847600       , -8656211142.03204, 45736136996.8188, 4474425995.25857, -57744.6105228765, -6678.58039179374, 4753.79666473324
353851200       , -8864022881.51008, 45711706380.4126, 4491501665.93859, -57706.1983863596, -6893.93264283367, 4732.67681666837
353854800       , -9071694638.30287, 45686501056.7346, 4508501195.09525, -57666.8428263034, -7108.97244166083, 4711.49593260461
353858400       , -9279223021.09633, 45660522160.086 , 4525424364.23271, -57626.5466325461, -7323.69453052135, 4690.25469811079
353862000       , -9486604648.68585, 45633770843.6404, 4542270957.32469, -57585.3126315556, -7538.09368259724, 4668.9537995892 
353865600       , -9693836150.10746, 45606248279.3317, 4559040760.8174 , -57543.1436860476, -7752.16470230741, 4647.59392421578
353869200       , -9900914164.76764, 45577955657.7411, 4575733563.63217, -57500.0426945991, -7965.90242560325, 4626.17575988068
353872800       , -10107835342.5717, 45548894187.9833, 4592349157.16793, -57456.0125912613, -8179.3017202586, 4604.69999512894
353876400       , -10314596344.0508, 45519065097.5913, 4608887335.30346, -57411.0563451679, -8392.35748615414, 4583.16731910135
353880000       , -10521193840.4876, 45488469632.4003, 4625347894.39944, -57365.1769601427, -8605.06465555629, 4561.57842147566
353883600       , -10727624514.0403, 45457109056.4307, 4641730633.30025, -57318.3774743039, -8817.41819339039, 4539.93399240795
353887200       , -10933885057.8655, 45424984651.77  , 4658035353.33564, -57270.6609596665, -9029.41309750839, 4518.23472247426
