	 7.44797420501709 	 -78801.86876773834	 9046.953033447266	 5185.755216360092	 4186.78406047821 
	 4.447975158691406	 20755.42514801025	 -359.463981628418	 151.5350036621094	 258.5729751586914
	 -6.55202579498291	 8922.437180042267	 -859.1476755142212	 -463.458514213562	 -363.1180090904236
	 -747.3987655639648	 -80140.4184217453	 8805.531706809998	 5015.62827205658 	 4037.278804779053
	 5936.175682067871	 13638.28302764893	 283.495231628418 	 578.309455871582 	 625.2771911621094
	 95.86767292022705	 8461.92617225647 	 -786.2595186233521	 -414.7900638580322	 -321.2531495094299
	 -3041.036594390869	 -80711.26199531555	 8489.026371002197	 4805.00923538208 	 3856.220369338989
	 24187.10652160645	 6608.507415771484	 880.8440093994141	 977.9619369506836	 969.8798599243164
	 1356.193424224854	 7943.838530540466	 -704.5241384506226	 -358.9341220855713	 -272.6099872589111
	 -8268.663101196289	 -80567.94042396545	 8098.233131408691	 4549.507640838623	 3637.886693954468
	 54658.59535217285	 -244.494255065918	 1409.642601013184	 1333.70361328125 	 1277.108764648438
	 3887.448923110962	 7369.262333869934	 -627.0174808502197	 -307.98814868927 	 -229.0398807525635
	 -17885.87649154663	 -79762.30511474609	 7652.426052093506	 4262.220039367676	 3393.804950714111
	 97258.15430450439	 -6828.372444152832	 1866.942024230957	 1647.137115478516	 1549.685394287109
	 7825.319799423218	 6756.315492630005	 -549.9325714111328	 -257.2064924240112	 -185.5617609024048
	 -33455.04692459106	 -78362.55615997314	 7166.153282165527	 3951.007125854492	 3130.146450042725
	 151819.0520019531	 -13072.25955200195	 2247.608283996582	 1915.982360839844	 1786.028480529785
	 13303.2448797226 	 6117.281718254089	 -474.7859697341919	 -207.2589950561523	 -142.6333808898926
	 -56640.00109481812	 -76445.90943908691	 6651.402309417725	 3621.110527038574	 2850.453521728516
	 218042.1129684448	 -18924.54960632324	 2547.184417724609	 2136.986480712891	 1983.177139282227
	 20450.15797519684	 5461.149290084839	 -405.352484703064	 -161.2032375335693	 -103.1325769424438
	 -89165.80388641357	 -74079.94129180908	 6131.553573608398	 3289.488368988037	 2570.068016052246
	 295456.4810943604	 -24337.85788726807	 2776.201240539551	 2320.397491455078	 2151.305366516113
	 29398.36838340759	 4807.925963401794	 -332.9785785675049	 -109.8196640014648	 -57.69757461547852
	 -132815.2275390625	 -71358.11618041992	 5601.927673339844	 2945.652572631836	 2277.038887023926
	 383341.3082580566	 -29306.66377258301	 2920.777851104736	 2450.803676605225	 2274.620506286621
	 40237.51692581177	 4149.501535415649	 -275.5032825469971	 -70.53959274291992	 -23.65662002563477
	 -189324.1559066772	 -68344.24231719971	 5082.330764770508	 2604.406303405762	 1984.906036376953
	 480757.2221755981	 -33812.54556274414	 2994.97826385498 	 2539.766677856445	 2364.064361572266
	 53060.98454093933	 3502.443470001221	 -224.3842477798462	 -34.56629085540771	 7.852246284484863
