	 0.03900840200408819	 -0.005362153022678525	 -0.003725937650488066	 -6.426596713093239e-10	 3.462449368329578e-08	 2.930015643207723e-09	 3276440.046147916	 -6.459930112984595e-14	 1.175553870650665e-06	 6.449105047780614e-08	 8.506235048492428e-15	 4.471711778000895e-20
	 -0.005362153022677706	 0.004122903990632446	 0.0005691235999123848	 -8.390153780688592e-11	 -5.188226302667777e-09	 -4.537834022157627e-10	 230170.671345887 	 1.398523775565362e-15	 -1.16166972639887e-07	 1.045641974337493e-07	 -9.950181356032085e-15	 -3.889767739451608e-21
	 -0.003725937650488048	 0.0005691235999125125	 0.003567872483458883	 9.436174324082528e-11	 -3.6387007717849e-09	 1.542449051112802e-10	 -281830.0397349977	 6.038677470617359e-15	 -1.173941742229087e-07	 2.300453304159512e-09	 -1.593321289946062e-15	 -1.30638535625538e-20
	 -6.426596713091961e-10	 -8.390153780722747e-11	 9.436174324090559e-11	 2.386274915163101e-15	 -1.78581515548806e-16	 3.365384616984621e-16	 -1.187389127617108	 1.948683643672253e-20	 -1.434251814686e-13	 5.917878018913393e-14	 5.72568361548765e-21	 -1.055969587782347e-26
	 3.4624493683296e-08	 -5.188226302668821e-09	 -3.638700771784904e-09	 -1.785815155486864e-16	 3.227292545791657e-14	 2.145505631037897e-15	 3.499176509881214	 -5.229203498083994e-20	 7.709956341135249e-13	 5.818746026738233e-14	 1.126846008891587e-20	 3.502744783798705e-26
	 2.930015643208338e-09	 -4.537834022163118e-10	 1.542449051111995e-10	 3.365384616983304e-16	 2.145505631038474e-15	 6.357282869871434e-15	 0.3948536208688169	 -6.062261681135875e-21	 7.613731630350726e-14	 -8.469504076893957e-16	 3.953889235201193e-22	 -1.319309849801179e-26
	 3276440.04614967 	 230170.6713442579	 -281830.0397350741	 -1.18738912761545	 3.499176509883403	 0.3948536208691667	 1.883926236725651e+16	 6.072836916763779e-06	 -21.67869223196419	 -33.14309297995085	 8.860867279017701e-06	 -2.436252294100303e-12
	 -6.459930066238468e-14	 1.398523098412272e-15	 6.038677377560797e-15	 1.948683694733785e-20	 -5.229203428663604e-20	 -6.062261634489707e-21	 6.072837386624658e-06	 8.999999472381472e-18	 1.402457940108147e-17	 -2.997974107131912e-19	 -5.060788692614153e-26	 4.615844938811888e-31
	 1.175553870650581e-06	 -1.161669726398071e-07	 -1.173941742229084e-07	 -1.434251814686802e-13	 7.709956341134376e-13	 7.613731630348835e-14	 -21.6786922318463	 1.402457945604661e-17	 1.267051156223603e-10	 1.450892038223798e-11	 -6.311525407984197e-19	 -1.287717897699675e-23
	 6.4491050477789e-08	 1.045641974337895e-07	 2.300453304161208e-09	 5.917878018915743e-14	 5.81874602673687e-14	 -8.469504076698068e-16	 -33.14309297988301	 -2.997973950861883e-19	 1.450892038223597e-11	 4.75675349195775e-09	 -2.599249402903047e-19	 4.169311535837463e-25
	 8.506235048491891e-15	 -9.950181356034212e-15	 -1.593321289945575e-15	 5.725683615488262e-21	 1.126846008891461e-20	 3.953889235193446e-22	 8.860867279009141e-06	 -5.060789042497396e-26	 -6.311525407981061e-19	 -2.599249402903075e-19	 4.772464921078832e-26	 9.763358314781416e-33
	 4.471704300179169e-20	 -3.889721939457077e-21	 -1.306384327413366e-20	 -1.055969817420144e-26	 3.502738313038402e-26	 -1.319310176137255e-26	 -2.436251014606419e-12	 4.615841627830227e-31	 -1.287718299356679e-23	 4.169319388411687e-25	 9.763254599650056e-33	 8.409999995562786e-28

