 2.4394000000000000e+03, 2.2031815411154894e+04, 1.9361909444154922e-04,  100,  100,    1, 0.0000000000000000e+00, 0.0000000000000000e+00                                                                                                         
    1,    0, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00             
    1,    1, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00             
    2,    0,-2.2519090374376452e-05, 0.0000000000000000e+00, 3.8394711196316993e-10, 0.0000000000000000e+00             
    2,    1,-9.0641183622858332e-10,-3.3196870157626533e-09, 2.3978837758586803e-10, 2.4367956752477304e-10             
    2,    2, 1.2467759015034883e-05, 8.4080609420295675e-09, 2.4395099417725768e-10, 2.5315070868876767e-10             
    3,    0,-4.7577371095467056e-06, 0.0000000000000000e+00, 8.8860037567489276e-10, 0.0000000000000000e+00             
    3,    1,-3.6006265405900779e-06,-2.6559206890221840e-06, 7.7324405596466814e-10, 7.3708672729546609e-10             
    3,    2, 9.7255049228628633e-07,-5.8583843793964960e-07, 5.6612651888636601e-10, 6.0973549709008419e-10             
    3,    3, 6.1643486628652710e-07, 1.6595163100233606e-06, 2.5994668723903232e-10, 2.5894708534690757e-10             
    4,    0,-5.8669629339339385e-06, 0.0000000000000000e+00, 2.6050191245875126e-09, 0.0000000000000000e+00             
    4,    1, 1.7591325146532941e-06, 3.3628620669220388e-06, 2.2074252488511779e-09, 2.1404466409012070e-09             
    4,    2, 1.9041804906451453e-06, 2.8168296082977555e-06, 1.4028403905125974e-09, 1.4949103716059213e-09             
    4,    3,-7.6843031385534274e-07, 1.4189608622337222e-06, 7.7656596488993985e-10, 8.0283052736808592e-10             
    4,    4, 1.3290971631304257e-08,-3.0862978357623713e-07, 4.2514106465716158e-10, 4.1692821101485183e-10             
    5,    0, 2.9633922144044411e-07, 0.0000000000000000e+00, 7.2296948026271235e-09, 0.0000000000000000e+00             
    5,    1, 5.2235084204256399e-07, 9.2815345662434206e-07, 6.3125494061405590e-09, 6.0821641331611865e-09             
    5,    2, 6.0846426865601215e-07, 8.4368995803951299e-07, 4.2434389510756041e-09, 4.5503207006989683e-09             
    5,    3, 1.1181764145904287e-06, 1.0994486608699263e-06, 2.7775201513569995e-09, 2.8214000988550483e-09             
    5,    4, 1.5062385019931483e-06,-1.0908740971738539e-06, 1.4266744418701271e-09, 1.3334333245374361e-09             
    5,    5, 1.5970849286374421e-06,-5.1789808491267513e-07, 5.2392606138830095e-10, 5.4411417808307894e-10             
    6,    0, 1.4130869766549856e-06, 0.0000000000000000e+00, 1.7735513099692791e-08, 0.0000000000000000e+00             
    6,    1, 9.7571243354404389e-07, 1.1154141689102285e-06, 1.6117713825098186e-08, 1.5410584773867023e-08             
    6,    2, 2.8607583492082763e-07, 3.6687991335180949e-07, 1.1548650105756724e-08, 1.2364449366896330e-08             
    6,    3,-6.1443816997517812e-08, 8.4791316832001675e-08, 8.1720544531933939e-09, 8.1899588261521118e-09             
    6,    4,-1.2769120080705940e-06,-4.4797715144417741e-07, 4.6162051118644292e-09, 4.2621660305181665e-09             
    6,    5, 2.4455522807911699e-06, 3.1840814844087843e-06, 2.2133523951669334e-09, 2.2212671056867336e-09             
    6,    6, 1.3635102326737561e-06,-1.5489994527099839e-06, 8.8645076251427487e-10, 9.0829600306629104e-10             
    7,    0,-1.2616648135850126e-07, 0.0000000000000000e+00, 3.7565146032297379e-08, 0.0000000000000000e+00             
    7,    1,-4.0716680974828160e-08,-5.3130749885888367e-07, 3.5166126894924877e-08, 3.3595565939631306e-08             
    7,    2,-2.3783523801437407e-06, 7.6725517077545576e-07, 2.6832996317867323e-08, 2.8597856922040050e-08             
    7,    3,-2.7807979054575475e-07, 6.7377830258356988e-07, 2.0457720442419463e-08, 2.0334569353225929e-08             
    7,    4,-6.0652924743019812e-07,-5.8806017209634140e-07, 1.3208269400919970e-08, 1.2178500456983735e-08             
    7,    5,-6.7888477397113990e-07, 3.2137502458610089e-06, 7.5305663142010802e-09, 7.4423172059527639e-09             
    7,    6, 9.4335651448742302e-08,-1.1241165459595464e-06, 3.4661518181723158e-09, 3.6318285174120094e-09             
    7,    7,-3.3761491397268097e-07, 7.4611247911646237e-08, 1.2701485809592140e-09, 1.3238233832133480e-09             
    8,    0,-1.4624560261176170e-06, 0.0000000000000000e+00, 6.7590047177903094e-08, 0.0000000000000000e+00             
    8,    1, 6.7100742088786071e-07, 1.5885210924831843e-07, 6.4566787172631634e-08, 6.1993553621745806e-08             
    8,    2, 1.0065167829205033e-07, 1.7980438416587687e-06, 5.2279795673428085e-08, 5.5357990608886003e-08             
    8,    3,-1.9873556597617922e-06, 4.0438997684960618e-07, 4.2585627494294161e-08, 4.2308771624760274e-08             
    8,    4,-1.7755001686597062e-07, 1.8348529094710769e-07, 3.0996042079570747e-08, 2.8511632709026715e-08             
    8,    5,-7.0680674488449508e-08,-9.8555467269897904e-07, 2.0033048490955593e-08, 1.9645975109866789e-08             
    8,    6, 4.7748902402099453e-07,-9.5996657481855443e-07, 1.1004130639683602e-08, 1.1422636673932836e-08             
    8,    7, 2.0989718592042668e-07,-6.1053610582930107e-07, 5.2197432039411771e-09, 5.7678162855534785e-09             
    8,    8,-1.1988103329752926e-06, 4.2102112780929160e-07, 1.9990264692189017e-09, 2.0751595813804746e-09             
    9,    0,-6.5356520557003779e-07, 0.0000000000000000e+00, 1.0194388406333933e-07, 0.0000000000000000e+00             
    9,    1,-9.4371377188274470e-08,-2.1347716132856787e-07, 9.8970789406150878e-08, 9.5834533776380114e-08             
    9,    2, 5.1465873362817757e-07, 7.9278209261288001e-07, 8.4654962762821058e-08, 8.8969214565366053e-08             
    9,    3, 4.6145544039452884e-08, 1.2930105007458035e-06, 7.3252689949950201e-08, 7.3060273588569980e-08             
    9,    4,-3.7219589630608799e-08,-6.6241484550508298e-09, 5.8881310050856397e-08, 5.4551260817756967e-08             
    9,    5,-2.0824899885797958e-06,-7.6921277927900732e-07, 4.2392850455128689e-08, 4.1641056685019592e-08             
    9,    6,-2.2665134349573443e-07,-1.6561729167219250e-07, 2.7401918074822400e-08, 2.8093978316948724e-08             
    9,    7,-3.4773414425931526e-08, 6.0126634948543911e-07, 1.5732901253551674e-08, 1.7405667947188816e-08             
    9,    8,-1.1292529358058447e-07,-4.2305412765359117e-07, 7.9540873484769787e-09, 8.3062177446633574e-09             
    9,    9, 4.7701295671782774e-07,-1.2156161105730647e-07, 3.0049341704530671e-09, 2.9716259520863935e-09             
   10,    0,-1.0135718839449450e-08, 0.0000000000000000e+00, 1.2768689835291278e-07, 0.0000000000000000e+00             
   10,    1, 7.4809902374910497e-07,-6.5306556280554533e-07, 1.2569960526101981e-07, 1.2300784209102133e-07             
   10,    2, 1.7264898324475028e-06, 6.7609038375128479e-07, 1.1332428540999586e-07, 1.1794067095018846e-07             
   10,    3, 1.0153147969412390e-06,-5.5246007788886289e-08, 1.0353951831767783e-07, 1.0373931251790233e-07             
   10,    4, 4.2463112787379540e-07, 1.1913706914389367e-06, 9.0402403594045247e-08, 8.5314925003302832e-08             
   10,    5, 1.0581246909940278e-06,-1.1930558738473992e-07, 7.1914212184286569e-08, 7.0991738186816499e-08             
   10,    6, 1.2706812839210762e-07, 7.0273308481729194e-07, 5.3409405903428274e-08, 5.4207618567512189e-08             
   10,    7,-1.6974414454115702e-07, 5.6615002627490006e-07, 3.5864451842919045e-08, 3.9158231266530328e-08             
   10,    8,-8.2345417467386220e-08,-7.6763951802224050e-07, 2.2380474007629135e-08, 2.2996302219759045e-08             
   10,    9, 8.9295110449274555e-08,-2.1663194020010293e-07, 1.1695697243765751e-08, 1.1556729515182004e-08             
   10,   10,-3.7106448935718143e-07,-5.6800743598091897e-07, 4.2795446856276266e-09, 4.4856285025655837e-09             
   11,    0,-8.8024029579398000e-07, 0.0000000000000000e+00, 1.3329259547691932e-07, 0.0000000000000000e+00             
   11,    1, 3.3127693088901709e-09,-7.1381384362088413e-07, 1.3253548815966728e-07, 1.3118840067470544e-07             
   11,    2,-2.3216080192152674e-07, 3.1196961518363387e-07, 1.2582714617221350e-07, 1.2909789677542325e-07             
   11,    3, 3.7029213217788440e-07, 9.2189523477311449e-07, 1.2044211674059482e-07, 1.2087349413196285e-07             
   11,    4,-7.2054648821036952e-07, 1.2737822044026157e-09, 1.1257068977219324e-07, 1.0882615758899435e-07             
   11,    5,-1.1719218509119998e-06,-4.7223373821952833e-07, 9.8376306536897543e-08, 9.7626030861453848e-08             
   11,    6,-9.3392855136248985e-07,-2.9305300587727868e-07, 8.2227523297383583e-08, 8.2788934996001015e-08             
   11,    7, 5.3702449736415866e-07,-3.4066224655899292e-09, 6.3281209370830045e-08, 6.7740158154129940e-08             
   11,    8, 1.8775798289365038e-07, 1.6788671411737528e-07, 4.6707560439217436e-08, 4.7209457861923793e-08             
   11,    9, 8.6098911126792117e-07,-6.5333869597503935e-07, 3.0235587719743348e-08, 2.9689852325361494e-08             
   11,   10, 2.7443039968478524e-07,-3.4588043595741782e-07, 1.5232354103937749e-08, 1.6494577145558394e-08             
   11,   11, 3.6095818462837160e-07, 5.5032917926160657e-07, 6.0103741672684697e-09, 6.3129374458679631e-09             
   12,    0,-1.2596893257732837e-07, 0.0000000000000000e+00, 1.2130165443642070e-07, 0.0000000000000000e+00             
   12,    1, 3.8384465663050171e-07, 2.6431339484838422e-07, 1.2108699990667233e-07, 1.2087340507116404e-07             
   12,    2, 3.2089954042016762e-07, 2.3275332168320901e-07, 1.1950029626371012e-07, 1.2087609317914040e-07             
   12,    3, 2.3268374185156019e-07, 4.1302815672936575e-07, 1.1818940031349539e-07, 1.1844199014242447e-07             
   12,    4,-3.1822815702807639e-07, 8.7966534112052323e-07, 1.1594154180123664e-07, 1.1442969960790174e-07             
   12,    5, 1.1926531259815894e-07,-2.3849043302484599e-08, 1.0982819354685505e-07, 1.0940395652998243e-07             
   12,    6, 8.2331549242247684e-07, 6.4892325183617886e-07, 1.0108834182671467e-07, 1.0120895272037937e-07             
   12,    7, 2.1995102124476055e-07,-4.0147745334054771e-08, 8.7579370905765363e-08, 9.1617253492444015e-08             
   12,    8,-1.5624395465316500e-07,-6.2035162967407390e-07, 7.4076323360330544e-08, 7.4026594082393424e-08             
   12,    9,-7.3532356367425403e-08, 9.0672157757634775e-07, 5.6559574791828781e-08, 5.5528935816493879e-08             
   12,   10,-3.5621546033061580e-07, 2.3553050785635958e-07, 3.5922996570759707e-08, 3.8831939100168274e-08             
   12,   11,-6.5159941039398169e-08,-1.4207584094882398e-07, 2.0471079629360542e-08, 2.1275567891961635e-08             
   12,   12, 1.1468876996048693e-07,-1.5636789874614456e-07, 8.4233713875514608e-09, 8.4677075087424830e-09             
   13,    0, 1.2998866039671272e-07, 0.0000000000000000e+00, 1.0716303107341786e-07, 0.0000000000000000e+00             
   13,    1,-2.8002358016778564e-07,-3.1412216837178048e-07, 1.0704878035901328e-07, 1.0699074262450649e-07             
   13,    2, 4.4956063216553832e-08,-7.2156933593161474e-08, 1.0614120897241923e-07, 1.0719850879329095e-07             
   13,    3,-4.3383669830494775e-07, 3.1517324098649945e-07, 1.0604045278655097e-07, 1.0643058661903738e-07             
   13,    4,-2.0333735300595451e-07,-1.8006644382244939e-07, 1.0585372588068803e-07, 1.0531920782705531e-07             
   13,    5,-6.2627094868262873e-07, 5.9835496278916586e-08, 1.0482975253953506e-07, 1.0444338992946262e-07             
   13,    6,-5.2094210512634574e-08, 1.1480084712728969e-07, 1.0246240671550816e-07, 1.0238010377177539e-07             
   13,    7, 2.9455539403234044e-07, 4.9395915944715140e-08, 9.7218999521121379e-08, 9.9421048766848523e-08             
